refund_id,payment_id,order_id,processor_transaction_id,processor_refund_id,refund_amount,currency,reason,status,initiated_at,completed_at
REF_007361,PAY_007361,ORD_007361,PROC_007361,PRREF_007361,33.71,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-01-09 05:31:00,2026-01-09 05:36:00
REF_007384,PAY_007384,ORD_007384,PROC_007384,PRREF_007384,520.15,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-02-21 22:35:48,2026-02-21 22:40:48
REF_007386,PAY_007386,ORD_007386,PROC_007386,PRREF_007386,311.49,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-03 06:29:53,2026-02-03 06:34:53
REF_007408,PAY_007408,ORD_007408,PROC_007408,PRREF_007408,2081.50,EUR,FRAUD_SUSPECTED,COMPLETED,2026-03-08 17:38:04,2026-03-08 17:43:04
REF_007417,PAY_007417,ORD_007417,PROC_007417,PRREF_007417,339.60,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-17 06:59:07,2026-02-17 07:04:07
REF_007418,PAY_007418,ORD_007418,PROC_007418,PRREF_007418,979.95,EUR,PARTIAL_RETURN,COMPLETED,2026-04-04 05:14:29,2026-04-04 05:19:29
REF_007458,PAY_007458,ORD_007458,PROC_007458,PRREF_007458,599.25,INR,PARTIAL_RETURN,COMPLETED,2026-02-28 23:58:40,2026-03-01 00:03:40
REF_007487,PAY_007487,ORD_007487,PROC_007487,PRREF_007487,344.49,EUR,FRAUD_SUSPECTED,COMPLETED,2026-03-22 08:54:34,2026-03-22 08:59:34
REF_007489,PAY_007489,ORD_007489,PROC_007489,PRREF_007489,4.88,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-01-27 06:14:17,2026-01-27 06:19:17
REF_007492,PAY_007492,ORD_007492,PROC_007492,PRREF_007492,20.68,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-30 17:44:33,2026-03-30 17:49:33
REF_007502,PAY_007502,ORD_007502,PROC_007502,PRREF_007502,2999.70,INR,PARTIAL_RETURN,COMPLETED,2026-04-06 17:02:54,2026-04-06 17:07:54
REF_007519,PAY_007519,ORD_007519,PROC_007519,PRREF_007519,29.80,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-06 18:55:28,2026-03-06 19:00:28
REF_007567,PAY_007567,ORD_007567,PROC_007567,PRREF_007567,83.00,USD,PARTIAL_RETURN,COMPLETED,2026-01-28 14:28:11,2026-01-28 14:33:11
REF_007575,PAY_007575,ORD_007575,PROC_007575,PRREF_007575,28.25,GBP,ORDER_CANCELLED,COMPLETED,2026-02-07 21:22:12,2026-02-07 21:27:12
REF_007596,PAY_007596,ORD_007596,PROC_007596,PRREF_007596,15000.00,INR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-21 22:07:09,2026-01-21 22:12:09
REF_007606,PAY_007606,ORD_007606,PROC_007606,PRREF_007606,9999.00,INR,FULL_RETURN,COMPLETED,2026-02-01 12:03:47,2026-02-01 12:08:47
REF_007608,PAY_007608,ORD_007608,PROC_007608,PRREF_007608,459.50,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-01 18:46:28,2026-03-01 18:51:28
REF_007613,PAY_007613,ORD_007613,PROC_007613,PRREF_007613,499.50,INR,ITEM_UNAVAILABLE,COMPLETED,2026-02-11 18:41:38,2026-02-11 18:46:38
REF_007648,PAY_007648,ORD_007648,PROC_007648,PRREF_007648,1436.47,USD,ITEM_UNAVAILABLE,COMPLETED,2026-02-06 04:44:36,2026-02-06 04:49:36
REF_007697,PAY_007697,ORD_007697,PROC_007697,PRREF_007697,45.38,GBP,PARTIAL_RETURN,COMPLETED,2026-01-22 03:06:13,2026-01-22 03:11:13
REF_007708,PAY_007708,ORD_007708,PROC_007708,PRREF_007708,356.99,USD,ORDER_CANCELLED,COMPLETED,2026-02-23 02:49:58,2026-02-23 02:54:58
REF_007724,PAY_007724,ORD_007724,PROC_007724,PRREF_007724,1499.70,INR,ITEM_UNAVAILABLE,COMPLETED,2026-03-06 00:08:57,2026-03-06 00:13:57
REF_007738,PAY_007738,ORD_007738,PROC_007738,PRREF_007738,1499.00,INR,FULL_RETURN,COMPLETED,2026-03-05 11:30:39,2026-03-05 11:35:39
REF_007743,PAY_007743,ORD_007743,PROC_007743,PRREF_007743,46.20,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-31 21:58:12,2026-01-31 22:03:12
REF_007754,PAY_007754,ORD_007754,PROC_007754,PRREF_007754,77.49,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-31 19:41:59,2026-03-31 19:46:59
REF_007767,PAY_007767,ORD_007767,PROC_007767,PRREF_007767,21.50,GBP,ORDER_CANCELLED,COMPLETED,2026-02-07 01:17:22,2026-02-07 01:22:22
REF_007791,PAY_007791,ORD_007791,PROC_007791,PRREF_007791,619.25,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-02 22:12:01,2026-03-02 22:17:01
REF_007836,PAY_007836,ORD_007836,PROC_007836,PRREF_007836,33.49,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-23 15:35:17,2026-03-23 15:40:17
REF_007856,PAY_007856,ORD_007856,PROC_007856,PRREF_007856,106.65,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-02 17:54:47,2026-02-02 17:59:47
REF_007869,PAY_007869,ORD_007869,PROC_007869,PRREF_007869,2241.37,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-30 20:05:48,2026-03-30 20:10:48
REF_007879,PAY_007879,ORD_007879,PROC_007879,PRREF_007879,84.95,EUR,PARTIAL_RETURN,COMPLETED,2026-03-15 06:49:08,2026-03-15 06:54:08
REF_007901,PAY_007901,ORD_007901,PROC_007901,PRREF_007901,5.50,GBP,PARTIAL_RETURN,COMPLETED,2026-01-17 23:56:52,2026-01-18 00:01:52
REF_007910,PAY_007910,ORD_007910,PROC_007910,PRREF_007910,31.99,EUR,FRAUD_SUSPECTED,COMPLETED,2026-01-31 09:52:09,2026-01-31 09:57:09
REF_007912,PAY_007912,ORD_007912,PROC_007912,PRREF_007912,68.75,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-28 08:21:33,2026-01-28 08:26:33
REF_007943,PAY_007943,ORD_007943,PROC_007943,PRREF_007943,4999.50,INR,PARTIAL_RETURN,COMPLETED,2026-01-25 02:20:28,2026-01-25 02:25:28
REF_007956,PAY_007956,ORD_007956,PROC_007956,PRREF_007956,75.00,USD,ORDER_CANCELLED,COMPLETED,2026-04-01 03:07:36,2026-04-01 03:12:36
REF_007957,PAY_007957,ORD_007957,PROC_007957,PRREF_007957,1499.00,INR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-11 22:38:56,2026-01-11 22:43:56
REF_007958,PAY_007958,ORD_007958,PROC_007958,PRREF_007958,33.24,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-01 17:12:40,2026-03-01 17:17:40
REF_007967,PAY_007967,ORD_007967,PROC_007967,PRREF_007967,374.25,INR,ITEM_UNAVAILABLE,COMPLETED,2026-02-28 06:14:53,2026-02-28 06:19:53
REF_007971,PAY_007971,ORD_007971,PROC_007971,PRREF_007971,14.25,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-21 12:25:09,2026-02-21 12:30:09
REF_007975,PAY_007975,ORD_007975,PROC_007975,PRREF_007975,22.80,EUR,PARTIAL_RETURN,COMPLETED,2026-02-04 11:51:37,2026-02-04 11:56:37
REF_007992,PAY_007992,ORD_007992,PROC_007992,PRREF_007992,499.00,INR,FULL_RETURN,COMPLETED,2026-03-01 00:05:17,2026-03-01 00:10:17
REF_008002,PAY_008002,ORD_008002,PROC_008002,PRREF_008002,66.45,CAD,ITEM_UNAVAILABLE,COMPLETED,2026-02-21 11:17:43,2026-02-21 11:22:43
REF_008016,PAY_008016,ORD_008016,PROC_008016,PRREF_008016,2564.80,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-26 21:22:31,2026-03-26 21:27:31
REF_008038,PAY_008038,ORD_008038,PROC_008038,PRREF_008038,36.75,USD,FRAUD_SUSPECTED,COMPLETED,2026-01-09 15:28:51,2026-01-09 15:33:51
REF_008048,PAY_008048,ORD_008048,PROC_008048,PRREF_008048,897.67,USD,PARTIAL_RETURN,COMPLETED,2026-03-17 19:42:42,2026-03-17 19:47:42
REF_008051,PAY_008051,ORD_008051,PROC_008051,PRREF_008051,9999.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-01-31 09:05:57,2026-01-31 09:10:57
REF_008052,PAY_008052,ORD_008052,PROC_008052,PRREF_008052,23.94,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-29 08:19:33,2026-03-29 08:24:33
REF_008070,PAY_008070,ORD_008070,PROC_008070,PRREF_008070,75.75,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-10 17:49:10,2026-02-10 17:54:10
REF_008080,PAY_008080,ORD_008080,PROC_008080,PRREF_008080,12.90,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-01 03:17:47,2026-03-01 03:22:47
REF_008101,PAY_008101,ORD_008101,PROC_008101,PRREF_008101,216.75,USD,ORDER_CANCELLED,COMPLETED,2026-01-24 13:11:48,2026-01-24 13:16:48
REF_008155,PAY_008155,ORD_008155,PROC_008155,PRREF_008155,17.55,USD,PARTIAL_RETURN,COMPLETED,2026-03-14 22:14:31,2026-03-14 22:19:31
REF_008172,PAY_008172,ORD_008172,PROC_008172,PRREF_008172,120.45,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-16 16:01:53,2026-03-16 16:06:53
REF_008173,PAY_008173,ORD_008173,PROC_008173,PRREF_008173,130.20,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-05 11:07:54,2026-03-05 11:12:54
REF_008195,PAY_008195,ORD_008195,PROC_008195,PRREF_008195,20.99,EUR,FRAUD_SUSPECTED,COMPLETED,2026-03-21 16:29:13,2026-03-21 16:34:13
REF_008209,PAY_008209,ORD_008209,PROC_008209,PRREF_008209,9999.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-03-06 13:06:12,2026-03-06 13:11:12
REF_008218,PAY_008218,ORD_008218,PROC_008218,PRREF_008218,47.44,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-08 08:47:03,2026-03-08 08:52:03
REF_008221,PAY_008221,ORD_008221,PROC_008221,PRREF_008221,151.75,EUR,FULL_RETURN,COMPLETED,2026-03-07 15:06:31,2026-03-07 15:11:31
REF_008230,PAY_008230,ORD_008230,PROC_008230,PRREF_008230,68.50,GBP,FRAUD_SUSPECTED,COMPLETED,2026-03-09 16:32:25,2026-03-09 16:37:25
REF_008254,PAY_008254,ORD_008254,PROC_008254,PRREF_008254,71.80,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-29 08:35:05,2026-03-29 08:40:05
REF_008259,PAY_008259,ORD_008259,PROC_008259,PRREF_008259,17.95,CAD,FULL_RETURN,COMPLETED,2026-02-21 16:56:19,2026-02-21 17:01:19
REF_008335,PAY_008335,ORD_008335,PROC_008335,PRREF_008335,35.95,USD,FULL_RETURN,COMPLETED,2026-01-22 04:08:34,2026-01-22 04:13:34
REF_008350,PAY_008350,ORD_008350,PROC_008350,PRREF_008350,196.00,EUR,FRAUD_SUSPECTED,COMPLETED,2026-01-19 02:13:07,2026-01-19 02:18:07
REF_008409,PAY_008409,ORD_008409,PROC_008409,PRREF_008409,104.62,CAD,ITEM_UNAVAILABLE,COMPLETED,2026-02-12 06:20:55,2026-02-12 06:25:55
REF_008410,PAY_008410,ORD_008410,PROC_008410,PRREF_008410,589.95,USD,FULL_RETURN,COMPLETED,2026-03-31 11:13:21,2026-03-31 11:18:21
REF_008425,PAY_008425,ORD_008425,PROC_008425,PRREF_008425,469.75,GBP,FULL_RETURN,COMPLETED,2026-02-04 16:36:52,2026-02-04 16:41:52
REF_008428,PAY_008428,ORD_008428,PROC_008428,PRREF_008428,193.50,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-14 14:07:01,2026-03-14 14:12:01
REF_008439,PAY_008439,ORD_008439,PROC_008439,PRREF_008439,138.00,EUR,FRAUD_SUSPECTED,COMPLETED,2026-03-09 02:34:57,2026-03-09 02:39:57
REF_008461,PAY_008461,ORD_008461,PROC_008461,PRREF_008461,156.97,GBP,PARTIAL_RETURN,COMPLETED,2026-03-01 10:34:45,2026-03-01 10:39:45
REF_008472,PAY_008472,ORD_008472,PROC_008472,PRREF_008472,241.35,USD,PARTIAL_RETURN,COMPLETED,2026-03-08 19:14:23,2026-03-08 19:19:23
REF_008479,PAY_008479,ORD_008479,PROC_008479,PRREF_008479,11.56,USD,PARTIAL_RETURN,COMPLETED,2026-03-23 15:18:59,2026-03-23 15:23:59
REF_008489,PAY_008489,ORD_008489,PROC_008489,PRREF_008489,305.12,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-12 09:10:11,2026-03-12 09:15:11
REF_008531,PAY_008531,ORD_008531,PROC_008531,PRREF_008531,3046.95,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-17 04:48:16,2026-02-17 04:53:16
REF_008532,PAY_008532,ORD_008532,PROC_008532,PRREF_008532,13.90,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-16 00:25:40,2026-02-16 00:30:40
REF_008568,PAY_008568,ORD_008568,PROC_008568,PRREF_008568,109.99,GBP,PARTIAL_RETURN,COMPLETED,2026-04-02 11:12:42,2026-04-02 11:17:42
REF_008575,PAY_008575,ORD_008575,PROC_008575,PRREF_008575,2999.70,INR,ITEM_UNAVAILABLE,COMPLETED,2026-01-29 15:01:07,2026-01-29 15:06:07
REF_008583,PAY_008583,ORD_008583,PROC_008583,PRREF_008583,22.57,USD,PARTIAL_RETURN,COMPLETED,2026-03-07 11:31:15,2026-03-07 11:36:15
REF_008594,PAY_008594,ORD_008594,PROC_008594,PRREF_008594,11.99,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-31 13:10:38,2026-03-31 13:15:38
REF_008622,PAY_008622,ORD_008622,PROC_008622,PRREF_008622,85.95,USD,PARTIAL_RETURN,COMPLETED,2026-03-04 04:07:33,2026-03-04 04:12:33
REF_008624,PAY_008624,ORD_008624,PROC_008624,PRREF_008624,15.39,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-15 12:47:51,2026-02-15 12:52:51
REF_008633,PAY_008633,ORD_008633,PROC_008633,PRREF_008633,537.99,USD,FULL_RETURN,COMPLETED,2026-02-23 11:12:09,2026-02-23 11:17:09
REF_008682,PAY_008682,ORD_008682,PROC_008682,PRREF_008682,59.75,USD,FRAUD_SUSPECTED,COMPLETED,2026-04-02 23:15:31,2026-04-02 23:20:31
REF_008689,PAY_008689,ORD_008689,PROC_008689,PRREF_008689,260.00,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-01-07 01:46:21,2026-01-07 01:51:21
REF_008713,PAY_008713,ORD_008713,PROC_008713,PRREF_008713,20.95,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-11 20:05:22,2026-01-11 20:10:22
REF_008741,PAY_008741,ORD_008741,PROC_008741,PRREF_008741,32.40,USD,PARTIAL_RETURN,COMPLETED,2026-03-09 12:56:37,2026-03-09 13:01:37
REF_008765,PAY_008765,ORD_008765,PROC_008765,PRREF_008765,67.25,CAD,FULL_RETURN,COMPLETED,2026-01-25 15:17:17,2026-01-25 15:22:17
REF_008781,PAY_008781,ORD_008781,PROC_008781,PRREF_008781,1706.25,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-02-02 04:58:10,2026-02-02 05:03:10
REF_008784,PAY_008784,ORD_008784,PROC_008784,PRREF_008784,582.50,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-05 17:33:12,2026-02-05 17:38:12
REF_008804,PAY_008804,ORD_008804,PROC_008804,PRREF_008804,45.40,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-03 15:19:59,2026-03-03 15:24:59
REF_008807,PAY_008807,ORD_008807,PROC_008807,PRREF_008807,224.25,INR,ITEM_UNAVAILABLE,COMPLETED,2026-02-19 04:35:47,2026-02-19 04:40:47
REF_008810,PAY_008810,ORD_008810,PROC_008810,PRREF_008810,12.55,GBP,PARTIAL_RETURN,COMPLETED,2026-02-19 12:44:20,2026-02-19 12:49:20
REF_008816,PAY_008816,ORD_008816,PROC_008816,PRREF_008816,38.95,USD,ORDER_CANCELLED,COMPLETED,2026-02-17 14:10:27,2026-02-17 14:15:27
REF_008904,PAY_008904,ORD_008904,PROC_008904,PRREF_008904,497.00,EUR,FRAUD_SUSPECTED,COMPLETED,2026-02-05 12:06:27,2026-02-05 12:11:27
REF_008922,PAY_008922,ORD_008922,PROC_008922,PRREF_008922,8.70,USD,PARTIAL_RETURN,COMPLETED,2026-03-04 05:06:53,2026-03-04 05:11:53
REF_008923,PAY_008923,ORD_008923,PROC_008923,PRREF_008923,34.25,USD,FULL_RETURN,COMPLETED,2026-02-11 20:35:20,2026-02-11 20:40:20
REF_009016,PAY_009016,ORD_009016,PROC_009016,PRREF_009016,360.49,EUR,FULL_RETURN,COMPLETED,2026-02-13 13:42:48,2026-02-13 13:47:48
REF_009029,PAY_009029,ORD_009029,PROC_009029,PRREF_009029,297.50,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-10 09:14:04,2026-02-10 09:19:04
REF_009034,PAY_009034,ORD_009034,PROC_009034,PRREF_009034,119.10,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-03-12 20:22:48,2026-03-12 20:27:48
REF_009065,PAY_009065,ORD_009065,PROC_009065,PRREF_009065,418.40,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-03 16:02:09,2026-01-03 16:07:09
REF_009071,PAY_009071,ORD_009071,PROC_009071,PRREF_009071,123.79,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-26 12:37:09,2026-02-26 12:42:09
REF_009082,PAY_009082,ORD_009082,PROC_009082,PRREF_009082,87.70,GBP,PARTIAL_RETURN,COMPLETED,2026-02-14 20:46:20,2026-02-14 20:51:20
REF_009111,PAY_009111,ORD_009111,PROC_009111,PRREF_009111,8.68,USD,ITEM_UNAVAILABLE,COMPLETED,2026-04-03 12:50:14,2026-04-03 12:55:14
REF_009118,PAY_009118,ORD_009118,PROC_009118,PRREF_009118,218.50,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-20 07:15:53,2026-02-20 07:20:53
REF_009146,PAY_009146,ORD_009146,PROC_009146,PRREF_009146,24.75,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-27 14:34:44,2026-03-27 14:39:44
REF_009214,PAY_009214,ORD_009214,PROC_009214,PRREF_009214,794.00,USD,ORDER_CANCELLED,COMPLETED,2026-02-11 09:28:52,2026-02-11 09:33:52
REF_009260,PAY_009260,ORD_009260,PROC_009260,PRREF_009260,2499.00,INR,ORDER_CANCELLED,COMPLETED,2026-02-24 00:29:47,2026-02-24 00:34:47
REF_009266,PAY_009266,ORD_009266,PROC_009266,PRREF_009266,186.49,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-30 12:16:44,2026-03-30 12:21:44
REF_009281,PAY_009281,ORD_009281,PROC_009281,PRREF_009281,799.00,INR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-30 01:01:44,2026-03-30 01:06:44
REF_009302,PAY_009302,ORD_009302,PROC_009302,PRREF_009302,87.38,USD,PARTIAL_RETURN,COMPLETED,2026-03-04 12:33:31,2026-03-04 12:38:31
REF_009331,PAY_009331,ORD_009331,PROC_009331,PRREF_009331,666.15,EUR,PARTIAL_RETURN,COMPLETED,2026-02-02 16:20:06,2026-02-02 16:25:06
REF_009343,PAY_009343,ORD_009343,PROC_009343,PRREF_009343,23.06,EUR,PARTIAL_RETURN,COMPLETED,2026-03-07 02:26:53,2026-03-07 02:31:53
REF_009347,PAY_009347,ORD_009347,PROC_009347,PRREF_009347,21.99,GBP,FRAUD_SUSPECTED,COMPLETED,2026-03-22 12:45:17,2026-03-22 12:50:17
REF_009463,PAY_009463,ORD_009463,PROC_009463,PRREF_009463,17.40,CAD,PARTIAL_RETURN,COMPLETED,2026-03-05 22:20:24,2026-03-05 22:25:24
REF_009473,PAY_009473,ORD_009473,PROC_009473,PRREF_009473,9.90,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-08 21:44:22,2026-02-08 21:49:22
REF_009477,PAY_009477,ORD_009477,PROC_009477,PRREF_009477,783.25,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-15 17:37:28,2026-02-15 17:42:28
REF_009486,PAY_009486,ORD_009486,PROC_009486,PRREF_009486,46.00,EUR,PARTIAL_RETURN,COMPLETED,2026-03-26 17:03:12,2026-03-26 17:08:12
REF_009513,PAY_009513,ORD_009513,PROC_009513,PRREF_009513,239.70,INR,PARTIAL_RETURN,COMPLETED,2026-01-17 14:39:36,2026-01-17 14:44:36
REF_009518,PAY_009518,ORD_009518,PROC_009518,PRREF_009518,3000.00,INR,ITEM_UNAVAILABLE,COMPLETED,2026-01-27 07:22:34,2026-01-27 07:27:34
REF_009545,PAY_009545,ORD_009545,PROC_009545,PRREF_009545,8.76,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-26 09:16:01,2026-03-26 09:21:01
REF_009555,PAY_009555,ORD_009555,PROC_009555,PRREF_009555,33.24,GBP,PARTIAL_RETURN,COMPLETED,2026-01-26 14:33:49,2026-01-26 14:38:49
REF_009564,PAY_009564,ORD_009564,PROC_009564,PRREF_009564,20.21,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-02-22 05:46:47,2026-02-22 05:51:47
REF_009580,PAY_009580,ORD_009580,PROC_009580,PRREF_009580,25.12,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-02-23 16:05:52,2026-02-23 16:10:52
REF_009651,PAY_009651,ORD_009651,PROC_009651,PRREF_009651,1499.25,INR,PARTIAL_RETURN,COMPLETED,2026-03-04 08:13:21,2026-03-04 08:18:21
REF_009668,PAY_009668,ORD_009668,PROC_009668,PRREF_009668,392.50,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-27 04:06:16,2026-01-27 04:11:16
REF_009680,PAY_009680,ORD_009680,PROC_009680,PRREF_009680,3.79,EUR,PARTIAL_RETURN,COMPLETED,2026-03-28 05:04:27,2026-03-28 05:09:27
REF_009700,PAY_009700,ORD_009700,PROC_009700,PRREF_009700,203.75,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-08 16:22:44,2026-02-08 16:27:44
REF_009716,PAY_009716,ORD_009716,PROC_009716,PRREF_009716,3000.00,INR,PARTIAL_RETURN,COMPLETED,2026-01-15 19:34:33,2026-01-15 19:39:33
REF_009719,PAY_009719,ORD_009719,PROC_009719,PRREF_009719,75.95,CAD,ORDER_CANCELLED,COMPLETED,2026-03-09 21:27:06,2026-03-09 21:32:06
REF_009720,PAY_009720,ORD_009720,PROC_009720,PRREF_009720,35.44,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-10 18:06:05,2026-02-10 18:11:05
REF_009767,PAY_009767,ORD_009767,PROC_009767,PRREF_009767,799.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-03-12 06:51:34,2026-03-12 06:56:34
REF_009797,PAY_009797,ORD_009797,PROC_009797,PRREF_009797,15.60,USD,PARTIAL_RETURN,COMPLETED,2026-01-16 06:57:31,2026-01-16 07:02:31
REF_009818,PAY_009818,ORD_009818,PROC_009818,PRREF_009818,8.40,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-26 09:50:56,2026-03-26 09:55:56
REF_009827,PAY_009827,ORD_009827,PROC_009827,PRREF_009827,43.99,USD,FRAUD_SUSPECTED,COMPLETED,2026-02-19 08:32:43,2026-02-19 08:37:43
REF_009834,PAY_009834,ORD_009834,PROC_009834,PRREF_009834,425.25,EUR,FRAUD_SUSPECTED,COMPLETED,2026-03-25 16:05:17,2026-03-25 16:10:17
REF_009851,PAY_009851,ORD_009851,PROC_009851,PRREF_009851,3999.00,INR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-11 19:55:42,2026-01-11 20:00:42
REF_009860,PAY_009860,ORD_009860,PROC_009860,PRREF_009860,10.05,EUR,PARTIAL_RETURN,COMPLETED,2026-03-15 08:32:26,2026-03-15 08:37:26
REF_009862,PAY_009862,ORD_009862,PROC_009862,PRREF_009862,149.50,INR,PARTIAL_RETURN,COMPLETED,2026-03-01 16:25:39,2026-03-01 16:30:39
REF_009872,PAY_009872,ORD_009872,PROC_009872,PRREF_009872,1092.49,USD,ORDER_CANCELLED,COMPLETED,2026-03-03 07:44:43,2026-03-03 07:49:43
REF_009877,PAY_009877,ORD_009877,PROC_009877,PRREF_009877,168.75,EUR,ORDER_CANCELLED,COMPLETED,2026-02-11 07:32:53,2026-02-11 07:37:53
REF_009891,PAY_009891,ORD_009891,PROC_009891,PRREF_009891,244.25,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-04-01 21:20:57,2026-04-01 21:25:57
REF_009928,PAY_009928,ORD_009928,PROC_009928,PRREF_009928,218.49,CAD,ORDER_CANCELLED,COMPLETED,2026-03-15 23:58:09,2026-03-16 00:03:09
REF_009955,PAY_009955,ORD_009955,PROC_009955,PRREF_009955,303.80,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-10 06:24:44,2026-02-10 06:29:44
REF_009984,PAY_009984,ORD_009984,PROC_009984,PRREF_009984,136.28,USD,PARTIAL_RETURN,COMPLETED,2026-01-26 12:16:03,2026-01-26 12:21:03
