settlement_id,processor_id,merchant_id,currency,gross_amount,fee_amount,net_amount,transaction_count,settlement_date,status
SETTLE_006975,PAYPAL,MERCH_0077,GBP,62.00,2.10,59.90,1,2026-02-27,SETTLED
SETTLE_006976,STRIPE,MERCH_0048,USD,139.50,1.37,138.13,1,2026-03-25,SETTLED
SETTLE_006977,STRIPE,MERCH_0083,EUR,429.25,8.41,420.84,1,2026-01-29,SETTLED
SETTLE_006978,CHECKOUT_COM,MERCH_0014,GBP,162.99,3.08,159.91,1,2026-01-19,SETTLED
SETTLE_006979,STRIPE,MERCH_0053,EUR,39.00,0.99,38.01,1,2026-02-16,SETTLED
SETTLE_006980,STRIPE,MERCH_0071,USD,397.80,11.84,385.96,1,2026-02-15,SETTLED
SETTLE_006981,ADYEN,MERCH_0012,EUR,316.00,4.53,311.47,1,2026-02-16,SETTLED
SETTLE_006982,STRIPE,MERCH_0076,CAD,51.49,1.79,49.70,1,2026-01-26,SETTLED
SETTLE_006983,ADYEN,MERCH_0084,EUR,412.25,1.59,410.66,1,2026-01-26,SETTLED
SETTLE_006984,STRIPE,MERCH_0030,INR,999.00,0.00,999.00,1,2026-02-12,SETTLED
SETTLE_006985,PAYPAL,MERCH_0099,INR,299.00,5.59,293.41,1,2026-02-09,SETTLED
SETTLE_006986,ADYEN,MERCH_0004,GBP,999.75,15.10,984.65,1,2026-02-23,SETTLED
SETTLE_006987,PAYPAL,MERCH_0050,INR,4999.00,61.99,4937.01,1,2026-01-15,SETTLED
SETTLE_006988,STRIPE,MERCH_0007,USD,42.95,0.59,42.36,1,2026-03-11,SETTLED
SETTLE_006989,ADYEN,MERCH_0001,GBP,44.99,0.77,44.22,1,2026-01-30,SETTLED
SETTLE_006990,ADYEN,MERCH_0048,USD,53.99,1.25,52.74,1,2026-02-10,SETTLED
SETTLE_006991,STRIPE,MERCH_0076,USD,58.49,2.00,56.49,1,2026-01-29,SETTLED
SETTLE_006992,STRIPE,MERCH_0068,USD,1212.99,35.48,1177.51,1,2026-02-21,SETTLED
SETTLE_006993,STRIPE,MERCH_0019,GBP,57.50,1.29,56.21,1,2026-02-11,SETTLED
SETTLE_006994,STRIPE,MERCH_0049,INR,299.00,0.00,299.00,1,2026-03-13,SETTLED
SETTLE_006995,PAYPAL,MERCH_0060,EUR,1268.49,40.98,1227.51,1,2026-02-26,SETTLED
SETTLE_006996,STRIPE,MERCH_0067,USD,65.99,1.24,64.75,1,2026-03-27,SETTLED
SETTLE_006997,STRIPE,MERCH_0095,USD,258.95,4.13,254.82,1,2026-03-15,SETTLED
SETTLE_006998,PAYPAL,MERCH_0085,EUR,251.80,8.45,243.35,1,2026-01-12,SETTLED
SETTLE_006999,ADYEN,MERCH_0069,EUR,31.95,0.56,31.39,1,2026-01-22,SETTLED
SETTLE_007000,PAYPAL,MERCH_0003,GBP,422.49,12.55,409.94,1,2026-02-10,SETTLED
SETTLE_007001,STRIPE,MERCH_0079,USD,636.99,18.77,618.22,1,2026-01-22,SETTLED
SETTLE_007002,STRIPE,MERCH_0041,INR,499.00,12.98,486.02,1,2026-03-25,SETTLED
SETTLE_007003,STRIPE,MERCH_0055,GBP,620.80,12.00,608.80,1,2026-01-14,SETTLED
SETTLE_007004,PAYPAL,MERCH_0055,INR,299.00,5.59,293.41,1,2026-01-18,SETTLED
SETTLE_007005,PAYPAL,MERCH_0071,USD,27.99,1.47,26.52,1,2026-02-15,SETTLED
SETTLE_007006,ADYEN,MERCH_0009,GBP,2828.80,42.53,2786.27,1,2026-03-01,SETTLED
SETTLE_007007,STRIPE,MERCH_0046,CAD,21.95,5.94,16.01,1,2026-02-24,SETTLED
SETTLE_007008,STRIPE,MERCH_0037,INR,2499.00,52.98,2446.02,1,2026-01-03,SETTLED
SETTLE_007009,STRIPE,MERCH_0012,INR,999.00,0.00,999.00,1,2026-01-26,SETTLED
SETTLE_007010,PAYPAL,MERCH_0065,USD,1327.25,46.81,1280.44,1,2026-03-21,SETTLED
SETTLE_007011,ADYEN,MERCH_0057,USD,57.25,1.32,55.93,1,2026-03-26,SETTLED
SETTLE_007012,ADYEN,MERCH_0055,GBP,2130.50,32.06,2098.44,1,2026-03-19,SETTLED
SETTLE_007014,CHECKOUT_COM,MERCH_0077,CAD,76.25,2.05,74.20,1,2026-03-22,SETTLED
SETTLE_007015,PAYPAL,MERCH_0033,USD,271.50,6.47,265.03,1,2026-03-17,SETTLED
SETTLE_007016,STRIPE,MERCH_0059,EUR,95.50,2.06,93.44,1,2026-03-02,SETTLED
SETTLE_007017,ADYEN,MERCH_0014,USD,479.25,10.18,469.07,1,2026-03-29,SETTLED
SETTLE_007018,CHECKOUT_COM,MERCH_0095,USD,44.49,1.22,43.27,1,2026-01-30,SETTLED
SETTLE_007019,CHECKOUT_COM,MERCH_0054,INR,15.50,0.44,15.06,1,2026-03-06,SETTLED
SETTLE_007020,STRIPE,MERCH_0082,USD,40.75,0.58,40.17,1,2026-03-24,SETTLED
SETTLE_007021,ADYEN,MERCH_0041,USD,176.25,3.82,172.43,1,2026-03-31,SETTLED
SETTLE_007022,STRIPE,MERCH_0090,CAD,915.95,26.86,889.09,1,2026-01-22,SETTLED
SETTLE_007023,PAYPAL,MERCH_0081,EUR,963.99,31.24,932.75,1,2026-01-05,SETTLED
SETTLE_007024,STRIPE,MERCH_0083,INR,1499.00,32.98,1466.02,1,2026-02-10,SETTLED
SETTLE_007025,STRIPE,MERCH_0011,INR,1499.00,32.98,1466.02,1,2026-02-11,SETTLED
SETTLE_007026,ADYEN,MERCH_0012,GBP,162.25,2.53,159.72,1,2026-02-27,SETTLED
SETTLE_007027,STRIPE,MERCH_0008,USD,24.25,0.44,23.81,1,2026-02-10,SETTLED
SETTLE_007028,STRIPE,MERCH_0070,INR,2499.00,52.98,2446.02,1,2026-02-09,SETTLED
SETTLE_007029,STRIPE,MERCH_0013,EUR,2362.80,12.01,2350.79,1,2026-01-13,SETTLED
SETTLE_007030,STRIPE,MERCH_0014,EUR,69.75,0.55,69.20,1,2026-01-10,SETTLED
SETTLE_007031,STRIPE,MERCH_0027,CAD,774.00,22.75,751.25,1,2026-03-01,SETTLED
SETTLE_007033,PAYPAL,MERCH_0075,USD,1008.25,35.68,972.57,1,2026-02-02,SETTLED
SETTLE_007034,CHECKOUT_COM,MERCH_0035,GBP,18.50,0.48,18.02,2,2026-01-06,SETTLED
SETTLE_007035,ADYEN,MERCH_0088,GBP,471.75,7.18,464.57,1,2026-01-23,SETTLED
SETTLE_007036,STRIPE,MERCH_0046,USD,238.99,7.58,231.41,1,2026-01-19,SETTLED
SETTLE_007037,ADYEN,MERCH_0054,EUR,168.80,0.74,168.06,1,2026-03-20,SETTLED
SETTLE_007038,PAYPAL,MERCH_0070,INR,2499.00,31.99,2467.01,1,2026-03-03,SETTLED
SETTLE_007039,CHECKOUT_COM,MERCH_0038,CAD,138.25,3.54,134.71,1,2026-02-08,SETTLED
SETTLE_007040,CHECKOUT_COM,MERCH_0002,USD,225.75,5.64,220.11,1,2026-01-06,SETTLED
SETTLE_007041,STRIPE,MERCH_0009,INR,799.00,2.50,796.50,1,2026-03-27,SETTLED
SETTLE_007042,STRIPE,MERCH_0087,INR,1499.00,0.00,1499.00,1,2026-02-17,SETTLED
SETTLE_007043,STRIPE,MERCH_0085,USD,129.80,2.20,127.60,1,2026-01-14,SETTLED
SETTLE_007044,CHECKOUT_COM,MERCH_0090,USD,141.50,3.45,138.05,1,2026-02-27,SETTLED
SETTLE_007045,STRIPE,MERCH_0038,INR,1999.00,42.98,1956.02,1,2026-03-31,SETTLED
SETTLE_007046,STRIPE,MERCH_0024,USD,557.49,16.47,541.02,1,2026-03-06,SETTLED
SETTLE_007047,ADYEN,MERCH_0066,GBP,48.25,0.82,47.43,1,2026-02-10,SETTLED
SETTLE_007048,ADYEN,MERCH_0037,GBP,47.80,0.82,46.98,1,2026-02-24,SETTLED
SETTLE_007049,PAYPAL,MERCH_0028,GBP,591.25,17.45,573.80,1,2026-02-05,SETTLED
SETTLE_007050,STRIPE,MERCH_0050,EUR,54.95,0.47,54.48,1,2026-03-13,SETTLED
SETTLE_007051,ADYEN,MERCH_0022,GBP,679.00,10.29,668.71,1,2026-03-26,SETTLED
SETTLE_007052,STRIPE,MERCH_0048,INR,2499.00,0.00,2499.00,1,2026-03-25,SETTLED
SETTLE_007053,ADYEN,MERCH_0030,USD,46.25,1.09,45.16,1,2026-02-17,SETTLED
SETTLE_007054,ADYEN,MERCH_0092,EUR,180.99,0.78,180.21,1,2026-03-06,SETTLED
SETTLE_007055,CHECKOUT_COM,MERCH_0051,EUR,40.49,0.87,39.62,1,2026-03-04,SETTLED
SETTLE_007056,PAYPAL,MERCH_0044,EUR,473.80,15.55,458.25,1,2026-04-01,SETTLED
SETTLE_007057,STRIPE,MERCH_0022,EUR,510.75,9.95,500.80,1,2026-01-22,SETTLED
SETTLE_007058,PAYPAL,MERCH_0072,EUR,1185.50,38.33,1147.17,1,2026-02-16,SETTLED
SETTLE_007059,STRIPE,MERCH_0016,USD,69.25,1.29,67.96,1,2026-03-02,SETTLED
SETTLE_007060,PAYPAL,MERCH_0059,EUR,125.50,4.41,121.09,1,2026-01-30,SETTLED
SETTLE_007061,PAYPAL,MERCH_0062,USD,27.50,1.45,26.05,1,2026-02-07,SETTLED
SETTLE_007062,ADYEN,MERCH_0004,EUR,334.95,1.32,333.63,1,2026-02-09,SETTLED
SETTLE_007063,CHECKOUT_COM,MERCH_0076,USD,617.49,14.40,603.09,1,2026-03-30,SETTLED
SETTLE_007064,PAYPAL,MERCH_0056,GBP,18.75,0.84,17.91,1,2026-01-02,SETTLED
SETTLE_007065,CHECKOUT_COM,MERCH_0095,USD,46.49,1.27,45.22,1,2026-03-15,SETTLED
SETTLE_007066,CHECKOUT_COM,MERCH_0013,USD,437.75,10.27,427.48,1,2026-03-11,SETTLED
SETTLE_007067,ADYEN,MERCH_0057,EUR,629.75,8.93,620.82,1,2026-01-02,SETTLED
SETTLE_007068,PAYPAL,MERCH_0087,GBP,64.95,2.18,62.77,1,2026-02-24,SETTLED
SETTLE_007069,ADYEN,MERCH_0071,GBP,66.50,1.10,65.40,1,2026-02-16,SETTLED
SETTLE_007070,PAYPAL,MERCH_0040,GBP,604.49,17.83,586.66,1,2026-03-26,SETTLED
SETTLE_007071,STRIPE,MERCH_0087,CAD,345.80,10.33,335.47,1,2026-01-08,SETTLED
SETTLE_007072,CHECKOUT_COM,MERCH_0035,USD,493.75,11.56,482.19,1,2026-01-09,SETTLED
SETTLE_007073,CHECKOUT_COM,MERCH_0035,EUR,67.80,1.37,66.43,1,2026-03-01,SETTLED
SETTLE_007074,PAYPAL,MERCH_0021,INR,999.00,13.99,985.01,1,2026-03-04,SETTLED
SETTLE_007075,STRIPE,MERCH_0046,USD,496.95,14.71,482.24,1,2026-04-02,SETTLED
SETTLE_007076,ADYEN,MERCH_0050,USD,35.99,0.88,35.11,1,2026-03-01,SETTLED
SETTLE_007077,PAYPAL,MERCH_0098,EUR,184.49,6.29,178.20,1,2026-02-20,SETTLED
SETTLE_007078,STRIPE,MERCH_0068,INR,15000.00,303.00,14697.00,1,2026-01-30,SETTLED
SETTLE_007079,STRIPE,MERCH_0063,INR,999.00,22.98,976.02,1,2026-01-14,SETTLED
SETTLE_007080,CHECKOUT_COM,MERCH_0068,CAD,362.80,8.93,353.87,1,2026-02-18,SETTLED
SETTLE_007081,ADYEN,MERCH_0056,USD,61.50,2.34,59.16,1,2026-04-01,SETTLED
SETTLE_007082,PAYPAL,MERCH_0085,USD,58.80,2.54,56.26,1,2026-03-09,SETTLED
SETTLE_007083,CHECKOUT_COM,MERCH_0043,EUR,315.49,5.54,309.95,1,2026-01-30,SETTLED
SETTLE_007084,STRIPE,MERCH_0016,EUR,380.25,7.47,372.78,1,2026-02-16,SETTLED
SETTLE_007085,PAYPAL,MERCH_0066,USD,42.80,1.98,40.82,1,2026-02-26,SETTLED
SETTLE_007086,PAYPAL,MERCH_0034,EUR,2961.50,95.16,2866.34,1,2026-03-04,SETTLED
SETTLE_007087,CHECKOUT_COM,MERCH_0010,EUR,1028.49,17.66,1010.83,1,2026-01-29,SETTLED
SETTLE_007088,PAYPAL,MERCH_0011,USD,2567.80,90.11,2477.69,1,2026-01-17,SETTLED
SETTLE_007089,PAYPAL,MERCH_0063,EUR,3457.25,111.02,3346.23,1,2026-03-08,SETTLED
SETTLE_007090,ADYEN,MERCH_0026,EUR,636.75,2.38,634.37,1,2026-02-13,SETTLED
SETTLE_007091,STRIPE,MERCH_0054,EUR,625.75,3.33,622.42,1,2026-01-12,SETTLED
SETTLE_007092,ADYEN,MERCH_0072,GBP,445.95,6.79,439.16,1,2026-03-17,SETTLED
SETTLE_007093,STRIPE,MERCH_0032,INR,2499.00,0.00,2499.00,1,2026-02-06,SETTLED
SETTLE_007094,PAYPAL,MERCH_0066,EUR,232.25,7.82,224.43,1,2026-03-14,SETTLED
SETTLE_007095,ADYEN,MERCH_0061,USD,33.99,0.51,33.48,1,2026-01-12,SETTLED
SETTLE_007096,ADYEN,MERCH_0066,EUR,1233.50,17.38,1216.12,1,2026-02-21,SETTLED
SETTLE_007097,STRIPE,MERCH_0003,USD,44.80,0.92,43.88,1,2026-03-03,SETTLED
SETTLE_007098,PAYPAL,MERCH_0100,USD,297.25,10.86,286.39,1,2026-01-02,SETTLED
SETTLE_007099,CHECKOUT_COM,MERCH_0048,EUR,74.00,1.44,72.56,1,2026-03-29,SETTLED
SETTLE_007100,CHECKOUT_COM,MERCH_0034,EUR,2416.75,41.26,2375.49,1,2026-03-10,SETTLED
SETTLE_007101,STRIPE,MERCH_0015,USD,36.00,0.54,35.46,1,2026-03-29,SETTLED
SETTLE_007102,PAYPAL,MERCH_0057,GBP,2258.75,65.80,2192.95,1,2026-02-11,SETTLED
SETTLE_007103,PAYPAL,MERCH_0002,GBP,35.75,1.34,34.41,1,2026-03-19,SETTLED
SETTLE_007104,PAYPAL,MERCH_0098,USD,424.49,15.30,409.19,1,2026-03-19,SETTLED
SETTLE_007105,ADYEN,MERCH_0068,USD,578.99,7.05,571.94,1,2026-02-23,SETTLED
SETTLE_007106,STRIPE,MERCH_0026,INR,9999.00,202.98,9796.02,1,2026-01-17,SETTLED
SETTLE_007107,STRIPE,MERCH_0008,INR,4999.00,0.00,4999.00,1,2026-01-04,SETTLED
SETTLE_007108,ADYEN,MERCH_0008,EUR,283.50,4.08,279.42,1,2026-02-12,SETTLED
SETTLE_007109,ADYEN,MERCH_0075,USD,614.00,7.47,606.53,1,2026-02-12,SETTLED
SETTLE_007110,STRIPE,MERCH_0018,EUR,363.50,7.16,356.34,1,2026-01-05,SETTLED
SETTLE_007111,ADYEN,MERCH_0035,USD,2342.95,28.22,2314.73,1,2026-03-12,SETTLED
SETTLE_007112,STRIPE,MERCH_0059,EUR,45.50,1.93,43.57,1,2026-03-18,SETTLED
SETTLE_007113,STRIPE,MERCH_0052,EUR,654.50,3.47,651.03,1,2026-03-09,SETTLED
SETTLE_007115,CHECKOUT_COM,MERCH_0012,CAD,80.00,2.14,77.86,1,2026-03-10,SETTLED
SETTLE_007116,ADYEN,MERCH_0060,USD,31.95,0.79,31.16,1,2026-02-15,SETTLED
SETTLE_007117,CHECKOUT_COM,MERCH_0034,CAD,59.75,1.65,58.10,1,2026-03-12,SETTLED
SETTLE_007118,STRIPE,MERCH_0061,INR,799.00,0.00,799.00,1,2026-01-17,SETTLED
SETTLE_007119,STRIPE,MERCH_0037,INR,799.00,18.98,780.02,1,2026-03-21,SETTLED
SETTLE_007120,STRIPE,MERCH_0005,USD,3342.80,26.99,3315.81,1,2026-03-28,SETTLED
SETTLE_007121,PAYPAL,MERCH_0076,INR,15000.00,182.00,14818.00,1,2026-03-31,SETTLED
SETTLE_007122,ADYEN,MERCH_0063,EUR,256.25,3.70,252.55,1,2026-02-07,SETTLED
SETTLE_007123,STRIPE,MERCH_0029,EUR,2466.50,47.11,2419.39,1,2026-01-17,SETTLED
SETTLE_007124,STRIPE,MERCH_0067,INR,4999.00,102.98,4896.02,1,2026-02-21,SETTLED
SETTLE_007125,STRIPE,MERCH_0017,INR,1999.00,42.98,1956.02,1,2026-02-12,SETTLED
SETTLE_007126,CHECKOUT_COM,MERCH_0030,EUR,317.80,5.58,312.22,1,2026-01-08,SETTLED
SETTLE_007127,CHECKOUT_COM,MERCH_0090,GBP,432.49,5.93,426.56,1,2026-02-09,SETTLED
SETTLE_007128,CHECKOUT_COM,MERCH_0072,GBP,79.00,1.57,77.43,1,2026-03-06,SETTLED
SETTLE_007129,CHECKOUT_COM,MERCH_0050,GBP,312.25,5.77,306.48,1,2026-01-22,SETTLED
SETTLE_007130,STRIPE,MERCH_0099,USD,437.80,3.75,434.05,1,2026-03-07,SETTLED
SETTLE_007131,STRIPE,MERCH_0086,CAD,266.99,8.04,258.95,1,2026-01-07,SETTLED
SETTLE_007132,CHECKOUT_COM,MERCH_0100,EUR,373.49,6.53,366.96,1,2026-02-07,SETTLED
SETTLE_007133,ADYEN,MERCH_0036,USD,3322.80,69.90,3252.90,1,2026-02-15,SETTLED
SETTLE_007134,STRIPE,MERCH_0014,GBP,66.95,6.47,60.48,1,2026-01-26,SETTLED
SETTLE_007135,STRIPE,MERCH_0035,INR,4999.00,0.00,4999.00,1,2026-02-16,SETTLED
SETTLE_007136,STRIPE,MERCH_0097,EUR,640.49,3.40,637.09,1,2026-02-21,SETTLED
SETTLE_007137,CHECKOUT_COM,MERCH_0055,GBP,517.80,9.47,508.33,1,2026-03-25,SETTLED
SETTLE_007138,CHECKOUT_COM,MERCH_0091,CAD,31.50,0.98,30.52,1,2026-03-14,SETTLED
SETTLE_007139,STRIPE,MERCH_0081,USD,1368.80,11.20,1357.60,1,2026-03-03,SETTLED
SETTLE_007140,PAYPAL,MERCH_0097,EUR,605.00,19.75,585.25,1,2026-02-23,SETTLED
SETTLE_007141,STRIPE,MERCH_0088,USD,21.99,0.58,21.41,1,2026-02-17,SETTLED
SETTLE_007142,STRIPE,MERCH_0081,EUR,2587.95,13.14,2574.81,1,2026-02-08,SETTLED
SETTLE_007143,PAYPAL,MERCH_0026,EUR,71.80,2.69,69.11,1,2026-03-17,SETTLED
SETTLE_007144,CHECKOUT_COM,MERCH_0081,GBP,59.95,1.23,58.72,1,2026-02-26,SETTLED
SETTLE_007145,PAYPAL,MERCH_0023,GBP,16.49,1.07,15.42,1,2026-02-15,SETTLED
SETTLE_007146,ADYEN,MERCH_0093,GBP,229.49,3.54,225.95,1,2026-01-09,SETTLED
SETTLE_007147,STRIPE,MERCH_0008,INR,1999.00,0.00,1999.00,1,2026-02-26,SETTLED
SETTLE_007148,STRIPE,MERCH_0056,EUR,42.95,0.41,42.54,1,2026-01-27,SETTLED
SETTLE_007149,CHECKOUT_COM,MERCH_0021,GBP,32.25,0.73,31.52,1,2026-01-07,SETTLED
SETTLE_007150,CHECKOUT_COM,MERCH_0045,USD,336.75,7.95,328.80,1,2026-01-11,SETTLED
SETTLE_007151,STRIPE,MERCH_0026,EUR,647.99,3.44,644.55,1,2026-03-02,SETTLED
SETTLE_007152,STRIPE,MERCH_0090,EUR,34.80,5.37,29.43,1,2026-03-19,SETTLED
SETTLE_007153,PAYPAL,MERCH_0096,GBP,2830.49,82.38,2748.11,1,2026-02-26,SETTLED
SETTLE_007154,STRIPE,MERCH_0076,INR,2499.00,0.00,2499.00,1,2026-03-28,SETTLED
SETTLE_007155,STRIPE,MERCH_0070,INR,999.00,0.00,999.00,1,2026-01-15,SETTLED
SETTLE_007156,PAYPAL,MERCH_0015,USD,61.75,2.65,59.10,2,2026-03-26,SETTLED
SETTLE_007157,ADYEN,MERCH_0027,EUR,69.99,0.39,69.60,1,2026-03-23,SETTLED
SETTLE_007158,STRIPE,MERCH_0079,INR,799.00,0.00,799.00,1,2026-03-01,SETTLED
SETTLE_007159,CHECKOUT_COM,MERCH_0032,GBP,1009.75,18.33,991.42,1,2026-03-04,SETTLED
SETTLE_007160,CHECKOUT_COM,MERCH_0071,CAD,2513.50,60.54,2452.96,1,2026-03-23,SETTLED
SETTLE_007161,ADYEN,MERCH_0079,EUR,31.80,0.26,31.54,1,2026-03-22,SETTLED
SETTLE_007162,STRIPE,MERCH_0009,GBP,16.00,0.50,15.50,1,2026-02-16,SETTLED
SETTLE_007163,ADYEN,MERCH_0018,USD,77.95,5.51,72.44,1,2026-02-27,SETTLED
SETTLE_007164,STRIPE,MERCH_0010,EUR,367.95,2.04,365.91,1,2026-03-08,SETTLED
SETTLE_007165,STRIPE,MERCH_0092,USD,523.25,8.10,515.15,1,2026-02-04,SETTLED
SETTLE_007166,PAYPAL,MERCH_0100,USD,163.25,6.19,157.06,1,2026-02-08,SETTLED
SETTLE_007167,CHECKOUT_COM,MERCH_0089,USD,238.75,5.69,233.06,1,2026-03-26,SETTLED
SETTLE_007168,ADYEN,MERCH_0006,EUR,2514.00,35.31,2478.69,1,2026-03-17,SETTLED
SETTLE_007169,CHECKOUT_COM,MERCH_0068,USD,95.75,2.40,93.35,1,2026-03-27,SETTLED
SETTLE_007170,PAYPAL,MERCH_0041,GBP,1080.00,31.62,1048.38,1,2026-01-13,SETTLED
SETTLE_007171,CHECKOUT_COM,MERCH_0075,USD,35.49,1.02,34.47,1,2026-01-29,SETTLED
SETTLE_007172,STRIPE,MERCH_0016,GBP,461.99,8.98,453.01,1,2026-02-15,SETTLED
SETTLE_007173,STRIPE,MERCH_0089,EUR,213.95,4.32,209.63,1,2026-01-16,SETTLED
SETTLE_007174,STRIPE,MERCH_0023,CAD,125.49,3.94,121.55,1,2026-01-03,SETTLED
SETTLE_007175,PAYPAL,MERCH_0054,USD,539.75,19.33,520.42,1,2026-02-26,SETTLED
SETTLE_007176,STRIPE,MERCH_0070,EUR,34.25,0.90,33.35,2,2026-02-24,SETTLED
SETTLE_007177,ADYEN,MERCH_0040,EUR,96.00,1.45,94.55,2,2026-01-26,SETTLED
SETTLE_007178,PAYPAL,MERCH_0031,GBP,175.50,5.39,170.11,1,2026-01-19,SETTLED
SETTLE_007179,STRIPE,MERCH_0069,EUR,132.49,2.77,129.72,1,2026-03-11,SETTLED
SETTLE_007180,STRIPE,MERCH_0043,USD,519.25,8.04,511.21,1,2026-01-22,SETTLED
SETTLE_007181,STRIPE,MERCH_0071,INR,168.75,1.04,167.71,1,2026-03-11,SETTLED
SETTLE_007182,ADYEN,MERCH_0031,EUR,770.49,10.90,759.59,1,2026-01-14,SETTLED
SETTLE_007183,STRIPE,MERCH_0046,INR,799.00,0.00,799.00,1,2026-02-06,SETTLED
SETTLE_007184,STRIPE,MERCH_0060,EUR,79.00,0.59,78.41,1,2026-01-17,SETTLED
SETTLE_007185,STRIPE,MERCH_0100,EUR,45.75,1.12,44.63,1,2026-03-29,SETTLED
SETTLE_007186,ADYEN,MERCH_0073,USD,234.00,5.03,228.97,1,2026-03-12,SETTLED
SETTLE_007187,STRIPE,MERCH_0037,INR,1999.00,42.98,1956.02,1,2026-03-16,SETTLED
SETTLE_007188,CHECKOUT_COM,MERCH_0037,EUR,74.49,1.45,73.04,1,2026-03-22,SETTLED
SETTLE_007189,PAYPAL,MERCH_0022,INR,1099.00,15.19,1083.81,1,2026-03-06,SETTLED
SETTLE_007190,ADYEN,MERCH_0024,EUR,65.95,0.38,65.57,1,2026-03-17,SETTLED
SETTLE_007191,CHECKOUT_COM,MERCH_0022,EUR,1084.75,18.62,1066.13,1,2026-02-06,SETTLED
SETTLE_007192,CHECKOUT_COM,MERCH_0015,EUR,3198.80,54.56,3144.24,1,2026-02-17,SETTLED
SETTLE_007193,STRIPE,MERCH_0096,EUR,481.50,9.40,472.10,1,2026-01-15,SETTLED
SETTLE_007194,PAYPAL,MERCH_0023,GBP,586.50,17.31,569.19,2,2026-01-26,SETTLED
SETTLE_007195,CHECKOUT_COM,MERCH_0001,GBP,172.99,3.26,169.73,1,2026-01-30,SETTLED
SETTLE_007196,STRIPE,MERCH_0083,EUR,50.25,1.20,49.05,1,2026-03-18,SETTLED
SETTLE_007197,ADYEN,MERCH_0024,USD,436.95,9.30,427.65,1,2026-01-19,SETTLED
SETTLE_007198,PAYPAL,MERCH_0017,GBP,170.99,5.26,165.73,1,2026-02-05,SETTLED
SETTLE_007199,PAYPAL,MERCH_0015,GBP,39.99,1.46,38.53,1,2026-01-08,SETTLED
SETTLE_007200,STRIPE,MERCH_0063,USD,47.99,0.63,47.36,1,2026-01-20,SETTLED
SETTLE_007201,ADYEN,MERCH_0053,EUR,3015.49,42.33,2973.16,1,2026-03-01,SETTLED
SETTLE_007202,STRIPE,MERCH_0043,CAD,61.80,2.09,59.71,1,2026-02-02,SETTLED
SETTLE_007203,STRIPE,MERCH_0082,CAD,291.75,8.76,282.99,1,2026-01-16,SETTLED
SETTLE_007204,STRIPE,MERCH_0093,USD,125.00,3.92,121.08,1,2026-01-19,SETTLED
SETTLE_007205,STRIPE,MERCH_0064,EUR,73.00,1.64,71.36,1,2026-01-18,SETTLED
SETTLE_007206,STRIPE,MERCH_0054,EUR,563.99,3.02,560.97,1,2026-02-03,SETTLED
SETTLE_007207,ADYEN,MERCH_0025,EUR,32.25,0.56,31.69,1,2026-01-26,SETTLED
SETTLE_007209,STRIPE,MERCH_0062,USD,144.75,2.42,142.33,1,2026-01-08,SETTLED
SETTLE_007210,ADYEN,MERCH_0009,EUR,642.25,9.10,633.15,1,2026-02-11,SETTLED
SETTLE_007211,STRIPE,MERCH_0016,INR,1999.00,42.98,1956.02,1,2026-02-02,SETTLED
SETTLE_007212,ADYEN,MERCH_0026,USD,225.50,4.86,220.64,1,2026-01-05,SETTLED
SETTLE_007213,ADYEN,MERCH_0039,USD,322.50,3.97,318.53,1,2026-01-29,SETTLED
SETTLE_007215,STRIPE,MERCH_0057,INR,4999.00,0.00,4999.00,1,2026-01-21,SETTLED
SETTLE_007216,STRIPE,MERCH_0092,CAD,1324.25,38.70,1285.55,1,2026-03-05,SETTLED
SETTLE_007217,CHECKOUT_COM,MERCH_0051,CAD,311.49,7.70,303.79,1,2026-02-17,SETTLED
SETTLE_007218,STRIPE,MERCH_0011,USD,52.80,0.67,52.13,1,2026-01-31,SETTLED
SETTLE_007219,ADYEN,MERCH_0066,EUR,612.99,2.30,610.69,1,2026-01-17,SETTLED
SETTLE_007220,STRIPE,MERCH_0009,EUR,47.49,1.15,46.34,1,2026-03-30,SETTLED
SETTLE_007221,ADYEN,MERCH_0093,EUR,320.00,1.27,318.73,1,2026-01-16,SETTLED
SETTLE_007222,STRIPE,MERCH_0066,INR,3999.00,82.98,3916.02,1,2026-01-19,SETTLED
SETTLE_007223,PAYPAL,MERCH_0075,EUR,645.49,21.05,624.44,1,2026-02-12,SETTLED
SETTLE_007224,CHECKOUT_COM,MERCH_0043,CAD,26.75,0.86,25.89,1,2026-02-23,SETTLED
SETTLE_007225,STRIPE,MERCH_0066,USD,1666.25,13.58,1652.67,1,2026-01-26,SETTLED
SETTLE_007226,STRIPE,MERCH_0071,USD,30.00,0.49,29.51,1,2026-02-21,SETTLED
SETTLE_007227,STRIPE,MERCH_0032,GBP,373.00,7.29,365.71,1,2026-01-09,SETTLED
SETTLE_007228,ADYEN,MERCH_0080,EUR,60.25,0.36,59.89,1,2026-03-10,SETTLED
SETTLE_007229,STRIPE,MERCH_0075,INR,999.00,0.00,999.00,1,2026-01-31,SETTLED
SETTLE_007230,STRIPE,MERCH_0024,USD,626.25,9.64,616.61,1,2026-02-03,SETTLED
SETTLE_007231,CHECKOUT_COM,MERCH_0042,EUR,16.25,0.46,15.79,1,2026-03-30,SETTLED
SETTLE_007232,CHECKOUT_COM,MERCH_0028,CAD,49.95,1.42,48.53,1,2026-01-09,SETTLED
