payment_id,order_id,invoice_id,customer_id,merchant_id,payment_method,amount,currency,status,initiated_at,completed_at
PAY_008657,ORD_008657,INV_008657,CUST_004413,MERCH_0043,CREDIT_CARD,43.50,GBP,COMPLETED,2026-01-18 15:41:46,2026-01-18 15:41:52
PAY_008658,ORD_008658,INV_008658,CUST_002835,MERCH_0052,CREDIT_CARD,377.99,USD,COMPLETED,2026-02-17 20:13:35,2026-02-17 20:13:43
PAY_008659,ORD_008659,INV_008659,CUST_002102,MERCH_0067,CREDIT_CARD,28.75,GBP,COMPLETED,2026-02-14 08:47:02,2026-02-14 08:47:12
PAY_008660,ORD_008660,INV_008660,CUST_003532,MERCH_0083,DEBIT_CARD,2634.00,USD,COMPLETED,2026-01-11 04:27:57,2026-01-11 04:28:13
PAY_008661,ORD_008661,INV_008661,CUST_002580,MERCH_0086,SEPA,2110.25,EUR,COMPLETED,2026-02-07 19:55:02,2026-02-07 19:55:32
PAY_008662,ORD_008662,INV_008662,CUST_003072,MERCH_0037,CREDIT_CARD,31.00,CAD,COMPLETED,2026-03-19 23:37:11,2026-03-19 23:37:15
PAY_008663,ORD_008663,INV_008663,CUST_004852,MERCH_0011,UPI,999.00,INR,COMPLETED,2026-03-17 01:00:25,2026-03-17 01:00:29
PAY_008664,ORD_008664,INV_008664,CUST_000857,MERCH_0074,CREDIT_CARD,36.49,EUR,COMPLETED,2026-03-26 13:19:31,2026-03-26 13:19:39
PAY_008665,ORD_008665,INV_008665,CUST_001312,MERCH_0045,UPI,9999.00,INR,COMPLETED,2026-03-13 18:12:37,2026-03-13 18:13:05
PAY_008666,ORD_008666,INV_008666,CUST_004440,MERCH_0083,UPI,399.00,INR,COMPLETED,2026-03-05 21:44:00,2026-03-05 21:44:25
PAY_008667,ORD_008667,INV_008667,CUST_004151,MERCH_0044,CREDIT_CARD,4999.00,INR,COMPLETED,2026-01-25 15:24:12,2026-01-25 15:24:36
PAY_008668,ORD_008668,INV_008668,CUST_004129,MERCH_0088,CREDIT_CARD,70.50,CAD,COMPLETED,2026-03-19 15:01:07,2026-03-19 15:01:37
PAY_008669,ORD_008669,INV_008669,CUST_003190,MERCH_0006,CREDIT_CARD,168.50,GBP,COMPLETED,2026-02-10 08:43:46,2026-02-10 08:43:52
PAY_008670,ORD_008670,INV_008670,CUST_004005,MERCH_0083,CREDIT_CARD,499.00,INR,COMPLETED,2026-01-30 20:55:31,2026-01-30 20:55:47
PAY_008671,ORD_008671,INV_008671,CUST_003630,MERCH_0100,SEPA,52.95,EUR,COMPLETED,2026-01-11 12:14:31,2026-01-11 12:14:56
PAY_008672,ORD_008672,INV_008672,CUST_001760,MERCH_0058,CREDIT_CARD,77.95,CAD,COMPLETED,2026-03-18 08:41:51,2026-03-18 08:42:15
PAY_008673,ORD_008673,INV_008673,CUST_001834,MERCH_0070,CREDIT_CARD,58.49,EUR,COMPLETED,2026-03-06 21:31:09,2026-03-06 21:31:23
PAY_008674,ORD_008674,INV_008674,CUST_001396,MERCH_0084,CREDIT_CARD,1313.00,USD,COMPLETED,2026-01-06 16:14:48,2026-01-06 16:14:52
PAY_008675,ORD_008675,INV_008675,CUST_000882,MERCH_0088,CREDIT_CARD,410.80,EUR,COMPLETED,2026-01-14 05:31:04,2026-01-14 05:31:12
PAY_008676,ORD_008676,INV_008676,CUST_004826,MERCH_0003,CREDIT_CARD,47.99,USD,COMPLETED,2026-03-28 20:35:42,2026-03-28 20:35:51
PAY_008677,ORD_008677,INV_008677,CUST_001980,MERCH_0098,CREDIT_CARD,15000.00,INR,COMPLETED,2026-03-12 06:55:14,2026-03-12 06:55:21
PAY_008678,ORD_008678,INV_008678,CUST_003019,MERCH_0067,CREDIT_CARD,19.99,USD,COMPLETED,2026-01-17 07:13:56,2026-01-17 07:14:02
PAY_008679,ORD_008679,INV_008679,CUST_004964,MERCH_0097,CREDIT_CARD,73.49,USD,COMPLETED,2026-01-17 06:38:05,2026-01-17 06:38:33
PAY_008680,ORD_008680,INV_008680,CUST_002376,MERCH_0016,CREDIT_CARD,499.00,INR,COMPLETED,2026-02-05 06:58:54,2026-02-05 06:59:12
PAY_008681,ORD_008681,INV_008681,CUST_003402,MERCH_0089,CREDIT_CARD,66.49,CAD,COMPLETED,2026-01-28 19:04:53,2026-01-28 19:05:07
PAY_008682,ORD_008682,INV_008682,CUST_002266,MERCH_0041,CREDIT_CARD,59.75,USD,COMPLETED,2026-03-28 23:15:08,2026-03-28 23:15:29
PAY_008683,ORD_008683,INV_008683,CUST_002785,MERCH_0078,CREDIT_CARD,288.75,GBP,COMPLETED,2026-01-18 00:37:18,2026-01-18 00:37:26
PAY_008684,ORD_008684,INV_008684,CUST_004722,MERCH_0028,CREDIT_CARD,299.00,INR,COMPLETED,2026-02-10 18:18:32,2026-02-10 18:18:53
PAY_008685,ORD_008685,INV_008685,CUST_003931,MERCH_0043,CREDIT_CARD,1728.80,USD,COMPLETED,2026-03-24 08:02:30,2026-03-24 08:02:43
PAY_008686,ORD_008686,INV_008686,CUST_001714,MERCH_0072,CREDIT_CARD,50.95,GBP,COMPLETED,2026-03-08 18:14:51,2026-03-08 18:15:14
PAY_008687,ORD_008687,INV_008687,CUST_002545,MERCH_0009,UPI,4999.00,INR,COMPLETED,2026-01-23 07:43:02,2026-01-23 07:43:16
PAY_008688,ORD_008688,INV_008688,CUST_002303,MERCH_0087,UPI,2499.00,INR,COMPLETED,2026-01-29 23:42:17,2026-01-29 23:42:41
PAY_008689,ORD_008689,INV_008689,CUST_004965,MERCH_0036,CREDIT_CARD,1299.99,EUR,COMPLETED,2026-01-02 01:46:00,2026-01-02 01:46:20
PAY_008690,ORD_008690,INV_008690,CUST_002968,MERCH_0091,CREDIT_CARD,84.49,GBP,COMPLETED,2026-01-21 05:31:31,2026-01-21 05:31:37
PAY_008691,ORD_008691,INV_008691,CUST_002366,MERCH_0096,SEPA,414.95,EUR,COMPLETED,2026-02-28 21:31:40,2026-02-28 21:31:59
PAY_008692,ORD_008692,INV_008692,CUST_002556,MERCH_0010,CREDIT_CARD,338.99,EUR,COMPLETED,2026-02-18 09:07:43,2026-02-18 09:08:10
PAY_008693,ORD_008693,INV_008693,CUST_001718,MERCH_0082,SEPA,62.00,EUR,COMPLETED,2026-03-25 02:56:03,2026-03-25 02:56:22
PAY_008694,ORD_008694,INV_008694,CUST_003375,MERCH_0009,SEPA,1016.99,EUR,COMPLETED,2026-01-12 17:35:33,2026-01-12 17:35:55
PAY_008695,ORD_008695,INV_008695,CUST_001582,MERCH_0033,DEBIT_CARD,23.50,USD,COMPLETED,2026-02-16 22:03:07,2026-02-16 22:03:15
PAY_008696,ORD_008696,INV_008696,CUST_001986,MERCH_0053,DEBIT_CARD,1593.00,USD,COMPLETED,2026-01-20 23:14:11,2026-01-20 23:14:22
PAY_008697,ORD_008697,INV_008697,CUST_003923,MERCH_0023,ACH,2621.95,USD,COMPLETED,2026-03-27 23:09:53,2026-03-27 23:09:56
PAY_008698,ORD_008698,INV_008698,CUST_000406,MERCH_0024,CREDIT_CARD,609.49,EUR,COMPLETED,2026-01-08 14:25:30,2026-01-08 14:25:34
PAY_008699,ORD_008699,INV_008699,CUST_000173,MERCH_0017,CREDIT_CARD,240.50,USD,COMPLETED,2026-03-09 19:18:10,2026-03-09 19:18:38
PAY_008700,ORD_008700,INV_008700,CUST_003263,MERCH_0024,CREDIT_CARD,91.95,CAD,COMPLETED,2026-01-08 06:32:26,2026-01-08 06:32:54
PAY_008701,ORD_008701,INV_008701,CUST_004485,MERCH_0014,DEBIT_CARD,198.75,USD,COMPLETED,2026-01-22 18:06:20,2026-01-22 18:06:30
PAY_008702,ORD_008702,INV_008702,CUST_001588,MERCH_0096,CREDIT_CARD,15.99,EUR,COMPLETED,2026-02-24 20:21:39,2026-02-24 20:22:08
PAY_008703,ORD_008703,INV_008703,CUST_003937,MERCH_0061,UPI,3999.00,INR,COMPLETED,2026-01-05 08:23:58,2026-01-05 08:24:21
PAY_008704,ORD_008704,INV_008704,CUST_002792,MERCH_0004,CREDIT_CARD,1320.50,USD,COMPLETED,2026-02-23 15:13:49,2026-02-23 15:14:16
PAY_008705,ORD_008705,INV_008705,CUST_004463,MERCH_0019,CREDIT_CARD,458.75,USD,COMPLETED,2026-02-05 02:10:00,2026-02-05 02:10:16
PAY_008706,ORD_008706,INV_008706,CUST_002609,MERCH_0050,UPI,999.00,INR,COMPLETED,2026-01-21 19:16:08,2026-01-21 19:16:22
PAY_008707,ORD_008707,INV_008707,CUST_000548,MERCH_0082,CREDIT_CARD,346.00,CAD,COMPLETED,2026-03-24 08:18:45,2026-03-24 08:19:02
PAY_008708,ORD_008708,INV_008708,CUST_001907,MERCH_0004,CREDIT_CARD,36.00,EUR,COMPLETED,2026-03-11 03:10:38,2026-03-11 03:10:56
PAY_008709,ORD_008709,INV_008709,CUST_004936,MERCH_0008,CREDIT_CARD,484.99,CAD,COMPLETED,2026-03-20 19:24:29,2026-03-20 19:24:44
PAY_008710,ORD_008710,INV_008710,CUST_003215,MERCH_0033,CREDIT_CARD,558.80,USD,COMPLETED,2026-03-23 18:48:29,2026-03-23 18:48:35
PAY_008711,ORD_008711,INV_008711,CUST_001982,MERCH_0038,CREDIT_CARD,2117.25,GBP,COMPLETED,2026-02-19 07:52:54,2026-02-19 07:53:21
PAY_008712,ORD_008712,INV_008712,CUST_004473,MERCH_0012,ACH,607.99,USD,COMPLETED,2026-03-04 13:55:42,2026-03-04 13:55:50
PAY_008713,ORD_008713,INV_008713,CUST_001645,MERCH_0088,CREDIT_CARD,20.95,EUR,COMPLETED,2026-01-09 20:05:00,2026-01-09 20:05:14
PAY_008714,ORD_008714,INV_008714,CUST_004950,MERCH_0089,SEPA,134.99,EUR,COMPLETED,2026-02-15 20:21:45,2026-02-15 20:22:04
PAY_008715,ORD_008715,INV_008715,CUST_002759,MERCH_0012,DEBIT_CARD,524.75,USD,COMPLETED,2026-02-04 04:50:11,2026-02-04 04:50:36
PAY_008716,ORD_008716,INV_008716,CUST_004552,MERCH_0053,ACH,64.80,USD,COMPLETED,2026-01-15 14:20:11,2026-01-15 14:20:22
PAY_008717,ORD_008717,INV_008717,CUST_000321,MERCH_0022,CREDIT_CARD,15000.00,INR,COMPLETED,2026-02-14 03:49:46,2026-02-14 03:50:01
PAY_008718_DUP,ORD_008718,INV_008718,CUST_001039,MERCH_0088,UPI,1999.00,INR,COMPLETED,2026-02-27 04:55:24,2026-02-27 04:55:52
PAY_008718,ORD_008718,INV_008718,CUST_001039,MERCH_0088,UPI,1999.00,INR,COMPLETED,2026-02-27 04:55:09,2026-02-27 04:55:32
PAY_008719,ORD_008719,INV_008719,CUST_004308,MERCH_0086,CREDIT_CARD,3426.80,USD,COMPLETED,2026-03-15 04:14:32,2026-03-15 04:14:57
PAY_008720,ORD_008720,INV_008720,CUST_001971,MERCH_0064,CREDIT_CARD,66.50,USD,COMPLETED,2026-03-19 23:34:55,2026-03-19 23:35:01
PAY_008721,ORD_008721,INV_008721,CUST_003313,MERCH_0061,CREDIT_CARD,66.95,EUR,COMPLETED,2026-02-03 04:05:48,2026-02-03 04:06:13
PAY_008722,ORD_008722,INV_008722,CUST_003547,MERCH_0004,CREDIT_CARD,2365.00,EUR,COMPLETED,2026-02-22 09:21:16,2026-02-22 09:21:32
PAY_008723,ORD_008723,INV_008723,CUST_001999,MERCH_0099,CREDIT_CARD,76.95,GBP,COMPLETED,2026-03-08 01:31:48,2026-03-08 01:32:13
PAY_008724,ORD_008724,INV_008724,CUST_001873,MERCH_0096,CREDIT_CARD,368.80,USD,COMPLETED,2026-01-31 14:51:13,2026-01-31 14:51:20
PAY_008725,ORD_008725,INV_008725,CUST_004246,MERCH_0025,CREDIT_CARD,302.75,EUR,COMPLETED,2026-02-23 00:06:49,2026-02-23 00:07:10
PAY_008726,ORD_008726,INV_008726,CUST_004020,MERCH_0072,CREDIT_CARD,799.00,INR,COMPLETED,2026-02-08 12:21:50,2026-02-08 12:22:20
PAY_008727,ORD_008727,INV_008727,CUST_002283,MERCH_0094,DEBIT_CARD,2341.75,USD,COMPLETED,2026-01-26 19:25:56,2026-01-26 19:26:20
PAY_008728,ORD_008728,INV_008728,CUST_001061,MERCH_0098,ACH,374.95,USD,COMPLETED,2026-03-06 22:45:54,2026-03-06 22:46:06
PAY_008729,ORD_008729,INV_008729,CUST_000739,MERCH_0061,CREDIT_CARD,64.99,GBP,COMPLETED,2026-01-26 01:39:26,2026-01-26 01:39:56
PAY_008730,ORD_008730,INV_008730,CUST_001040,MERCH_0064,CREDIT_CARD,1201.75,GBP,COMPLETED,2026-02-16 02:15:56,2026-02-16 02:16:09
PAY_008731,ORD_008731,INV_008731,CUST_000780,MERCH_0050,CREDIT_CARD,3133.25,USD,COMPLETED,2026-03-11 09:26:41,2026-03-11 09:26:47
PAY_008732,ORD_008732,INV_008732,CUST_003397,MERCH_0051,CREDIT_CARD,1590.00,GBP,COMPLETED,2026-03-04 22:16:39,2026-03-04 22:17:00
PAY_008733,ORD_008733,INV_008733,CUST_001806,MERCH_0027,CREDIT_CARD,630.00,USD,COMPLETED,2026-03-12 06:25:26,2026-03-12 06:25:47
PAY_008734,ORD_008734,INV_008734,CUST_002545,MERCH_0063,CREDIT_CARD,799.00,INR,COMPLETED,2026-01-29 10:32:07,2026-01-29 10:32:13
PAY_008735,ORD_008735,INV_008735,CUST_001476,MERCH_0052,CREDIT_CARD,21.50,CAD,COMPLETED,2026-02-27 03:37:50,2026-02-27 03:37:58
PAY_008736,ORD_008736,INV_008736,CUST_000653,MERCH_0096,CREDIT_CARD,625.80,USD,COMPLETED,2026-02-10 12:32:55,2026-02-10 12:33:05
PAY_008737,ORD_008737,INV_008737,CUST_001486,MERCH_0004,CREDIT_CARD,68.99,CAD,COMPLETED,2026-02-05 02:51:16,2026-02-05 02:51:40
PAY_008738,ORD_008738,INV_008738,CUST_003827,MERCH_0090,CREDIT_CARD,418.25,GBP,COMPLETED,2026-03-29 03:50:43,2026-03-29 03:50:59
PAY_008739,ORD_008739,INV_008739,CUST_004389,MERCH_0054,CREDIT_CARD,316.49,CAD,COMPLETED,2026-03-26 23:19:44,2026-03-26 23:20:00
PAY_008740,ORD_008740,INV_008740,CUST_004543,MERCH_0012,DEBIT_CARD,2816.99,USD,COMPLETED,2026-03-20 23:23:43,2026-03-20 23:24:11
PAY_008741,ORD_008741,INV_008741,CUST_000463,MERCH_0082,CREDIT_CARD,161.99,USD,COMPLETED,2026-03-03 12:56:00,2026-03-03 12:56:28
PAY_008742,ORD_008742,INV_008742,CUST_001663,MERCH_0036,CREDIT_CARD,570.75,EUR,COMPLETED,2026-01-29 10:08:11,2026-01-29 10:08:38
PAY_008743,ORD_008743,INV_008743,CUST_004627,MERCH_0031,DEBIT_CARD,499.75,USD,COMPLETED,2026-01-12 15:04:48,2026-01-12 15:04:58
PAY_008744,ORD_008744,INV_008744,CUST_002611,MERCH_0040,CREDIT_CARD,243.50,EUR,COMPLETED,2026-02-16 17:57:45,2026-02-16 17:57:51
PAY_008745,ORD_008745,INV_008745,CUST_003310,MERCH_0097,SEPA,56.00,EUR,COMPLETED,2026-01-02 00:46:17,2026-01-02 00:46:36
PAY_008746,ORD_008746,INV_008746,CUST_000792,MERCH_0077,CREDIT_CARD,528.95,GBP,COMPLETED,2026-03-10 00:19:34,2026-03-10 00:19:42
PAY_008747,ORD_008747,INV_008747,CUST_001826,MERCH_0084,ACH,131.00,USD,COMPLETED,2026-03-29 03:33:12,2026-03-29 03:33:40
PAY_008748,ORD_008748,INV_008748,CUST_001150,MERCH_0015,CREDIT_CARD,94.95,GBP,COMPLETED,2026-04-01 03:59:25,2026-04-01 03:59:48
PAY_008749,ORD_008749,INV_008749,CUST_000235,MERCH_0008,ACH,462.75,USD,COMPLETED,2026-02-26 22:17:56,2026-02-26 22:18:24
PAY_008750,ORD_008750,INV_008750,CUST_002096,MERCH_0007,CREDIT_CARD,94.80,GBP,COMPLETED,2026-02-15 07:10:26,2026-02-15 07:10:49
PAY_008751,ORD_008751,INV_008751,CUST_001573,MERCH_0010,CREDIT_CARD,107.99,GBP,COMPLETED,2026-03-25 20:40:14,2026-03-25 20:40:24
PAY_008752,ORD_008752,INV_008752,CUST_002755,MERCH_0052,DEBIT_CARD,18.99,USD,COMPLETED,2026-02-20 02:21:55,2026-02-20 02:22:03
PAY_008753,ORD_008753,INV_008753,CUST_000273,MERCH_0056,CREDIT_CARD,331.49,EUR,COMPLETED,2026-01-31 05:24:39,2026-01-31 05:25:03
PAY_008754,ORD_008754,INV_008754,CUST_000404,MERCH_0100,DEBIT_CARD,414.95,USD,COMPLETED,2026-03-20 01:41:45,2026-03-20 01:42:00
PAY_008755,ORD_008755,INV_008755,CUST_004549,MERCH_0062,UPI,15000.00,INR,COMPLETED,2026-03-11 01:00:12,2026-03-11 01:00:38
PAY_008756,ORD_008756,INV_008756,CUST_001220,MERCH_0075,CREDIT_CARD,35.95,USD,COMPLETED,2026-02-05 14:59:52,2026-02-05 15:00:09
PAY_008757,ORD_008757,INV_008757,CUST_004282,MERCH_0035,ACH,27.75,USD,COMPLETED,2026-02-20 13:47:14,2026-02-20 13:47:40
PAY_008758,ORD_008758,INV_008758,CUST_000657,MERCH_0076,CREDIT_CARD,193.95,GBP,COMPLETED,2026-01-18 08:16:50,2026-01-18 08:17:08
PAY_008759,ORD_008759,INV_008759,CUST_003698,MERCH_0006,CREDIT_CARD,37.99,GBP,COMPLETED,2026-03-02 01:24:53,2026-03-02 01:25:16
PAY_008760,ORD_008760,INV_008760,CUST_004754,MERCH_0031,CREDIT_CARD,582.25,USD,COMPLETED,2026-03-18 21:36:03,2026-03-18 21:36:20
PAY_008761,ORD_008761,INV_008761,CUST_000920,MERCH_0028,CREDIT_CARD,19.99,EUR,COMPLETED,2026-03-28 01:12:11,2026-03-28 01:12:25
PAY_008762,ORD_008762,INV_008762,CUST_002243,MERCH_0024,CREDIT_CARD,325.25,GBP,COMPLETED,2026-02-19 05:34:01,2026-02-19 05:34:19
PAY_008763,ORD_008763,INV_008763,CUST_001916,MERCH_0019,UPI,2499.00,INR,COMPLETED,2026-01-19 04:06:18,2026-01-19 04:06:26
PAY_008764,ORD_008764,INV_008764,CUST_002043,MERCH_0043,SEPA,43.95,EUR,COMPLETED,2026-01-21 23:33:05,2026-01-21 23:33:16
PAY_008765,ORD_008765,INV_008765,CUST_001721,MERCH_0004,CREDIT_CARD,67.25,CAD,COMPLETED,2026-01-23 15:16:55,2026-01-23 15:17:15
PAY_008766,ORD_008766,INV_008766,CUST_001354,MERCH_0077,DEBIT_CARD,478.80,USD,COMPLETED,2026-02-14 04:57:56,2026-02-14 04:58:01
PAY_008767,ORD_008767,INV_008767,CUST_004943,MERCH_0021,CREDIT_CARD,129.95,GBP,COMPLETED,2026-03-16 01:40:52,2026-03-16 01:41:01
PAY_008768,ORD_008768,INV_008768,CUST_001835,MERCH_0058,CREDIT_CARD,268.75,GBP,COMPLETED,2026-02-28 09:40:39,2026-02-28 09:40:45
PAY_008769,ORD_008769,INV_008769,CUST_004130,MERCH_0100,CREDIT_CARD,535.75,CAD,COMPLETED,2026-03-07 23:20:41,2026-03-07 23:20:53
PAY_008770_DUP,ORD_008770,INV_008770,CUST_004661,MERCH_0010,ACH,146.00,USD,COMPLETED,2026-02-28 05:23:37,2026-02-28 05:24:00
PAY_008770,ORD_008770,INV_008770,CUST_004661,MERCH_0010,ACH,146.00,USD,COMPLETED,2026-02-28 05:23:22,2026-02-28 05:23:40
PAY_008772,ORD_008772,INV_008772,CUST_002820,MERCH_0044,CREDIT_CARD,210.49,CAD,COMPLETED,2026-02-27 01:25:33,2026-02-27 01:25:56
PAY_008773,ORD_008773,INV_008773,CUST_001466,MERCH_0093,CREDIT_CARD,607.99,USD,COMPLETED,2026-02-27 13:50:58,2026-02-27 13:51:20
PAY_008774,ORD_008774,INV_008774,CUST_003708,MERCH_0054,CREDIT_CARD,58.80,USD,COMPLETED,2026-02-24 18:49:41,2026-02-24 18:50:08
PAY_008776,ORD_008776,INV_008776,CUST_003661,MERCH_0019,CREDIT_CARD,43.99,GBP,COMPLETED,2026-01-31 09:47:49,2026-01-31 09:47:57
PAY_008777,ORD_008777,INV_008777,CUST_003624,MERCH_0072,CREDIT_CARD,482.95,USD,COMPLETED,2026-01-19 17:44:53,2026-01-19 17:44:58
PAY_008778,ORD_008778,INV_008778,CUST_000615,MERCH_0099,UPI,499.00,INR,COMPLETED,2026-01-09 09:30:27,2026-01-09 09:30:46
PAY_008779,ORD_008779,INV_008779,CUST_003315,MERCH_0018,CREDIT_CARD,35.50,USD,COMPLETED,2026-03-06 19:04:52,2026-03-06 19:05:12
PAY_008780,ORD_008780,INV_008780,CUST_004831,MERCH_0075,CREDIT_CARD,109.95,EUR,COMPLETED,2026-03-25 16:28:53,2026-03-25 16:29:00
PAY_008781,ORD_008781,INV_008781,CUST_003095,MERCH_0008,CREDIT_CARD,3412.50,GBP,COMPLETED,2026-01-28 04:57:53,2026-01-28 04:58:08
PAY_008782,ORD_008782,INV_008782,CUST_000701,MERCH_0053,CREDIT_CARD,51.75,GBP,COMPLETED,2026-03-09 14:06:38,2026-03-09 14:06:43
PAY_008783,ORD_008783,INV_008783,CUST_004303,MERCH_0082,CREDIT_CARD,437.00,EUR,COMPLETED,2026-03-12 20:31:53,2026-03-12 20:32:18
PAY_008784,ORD_008784,INV_008784,CUST_000184,MERCH_0039,DEBIT_CARD,582.50,USD,COMPLETED,2026-02-03 17:32:45,2026-02-03 17:33:05
PAY_008785,ORD_008785,INV_008785,CUST_001885,MERCH_0082,CREDIT_CARD,306.95,USD,COMPLETED,2026-01-04 08:54:50,2026-01-04 08:55:15
PAY_008786,ORD_008786,INV_008786,CUST_003117,MERCH_0014,UPI,999.00,INR,COMPLETED,2026-01-30 15:51:37,2026-01-30 15:52:06
PAY_008787,ORD_008787,INV_008787,CUST_002465,MERCH_0024,CREDIT_CARD,644.00,USD,COMPLETED,2026-02-12 03:56:41,2026-02-12 03:56:54
PAY_008788,ORD_008788,INV_008788,CUST_001622,MERCH_0063,CREDIT_CARD,416.49,EUR,COMPLETED,2026-03-31 03:53:11,2026-03-31 03:53:32
PAY_008789,ORD_008789,INV_008789,CUST_002063,MERCH_0002,CREDIT_CARD,427.95,GBP,COMPLETED,2026-02-15 22:26:56,2026-02-15 22:27:02
PAY_008790,ORD_008790,INV_008790,CUST_003403,MERCH_0090,CREDIT_CARD,79.00,EUR,COMPLETED,2026-03-19 09:14:14,2026-03-19 09:14:24
PAY_008791,ORD_008791,INV_008791,CUST_000652,MERCH_0018,ACH,195.50,USD,COMPLETED,2026-02-22 04:26:05,2026-02-22 04:26:22
PAY_008792,ORD_008792,INV_008792,CUST_002956,MERCH_0063,CREDIT_CARD,152.80,GBP,COMPLETED,2026-03-03 21:37:23,2026-03-03 21:37:31
PAY_008793,ORD_008793,INV_008793,CUST_004166,MERCH_0043,CREDIT_CARD,80.50,USD,COMPLETED,2026-01-22 06:51:14,2026-01-22 06:51:42
PAY_008794,ORD_008794,INV_008794,CUST_002640,MERCH_0076,CREDIT_CARD,62.50,GBP,COMPLETED,2026-03-25 21:37:49,2026-03-25 21:37:56
PAY_008795,ORD_008795,INV_008795,CUST_003533,MERCH_0025,SEPA,2612.80,EUR,COMPLETED,2026-01-13 17:44:05,2026-01-13 17:44:22
PAY_008796,ORD_008796,INV_008796,CUST_001731,MERCH_0010,CREDIT_CARD,370.49,CAD,COMPLETED,2026-03-28 00:30:43,2026-03-28 00:30:50
PAY_008797,ORD_008797,INV_008797,CUST_003343,MERCH_0088,CREDIT_CARD,83.25,CAD,COMPLETED,2026-03-03 18:26:01,2026-03-03 18:26:19
PAY_008798_DUP,ORD_008798,INV_008798,CUST_000769,MERCH_0095,CREDIT_CARD,493.95,USD,COMPLETED,2026-01-15 00:58:44,2026-01-15 00:59:02
PAY_008798,ORD_008798,INV_008798,CUST_000769,MERCH_0095,CREDIT_CARD,493.95,USD,COMPLETED,2026-01-15 00:58:29,2026-01-15 00:58:42
PAY_008799,ORD_008799,INV_008799,CUST_003167,MERCH_0081,SEPA,480.49,EUR,COMPLETED,2026-01-19 21:07:55,2026-01-19 21:08:14
PAY_008800,ORD_008800,INV_008800,CUST_003225,MERCH_0028,UPI,499.00,INR,COMPLETED,2026-03-04 13:10:05,2026-03-04 13:10:14
PAY_008801,ORD_008801,INV_008801,CUST_004960,MERCH_0034,CREDIT_CARD,54.99,GBP,COMPLETED,2026-02-15 23:39:13,2026-02-15 23:39:40
PAY_008803,ORD_008803,INV_008803,CUST_002208,MERCH_0058,CREDIT_CARD,1290.49,USD,COMPLETED,2026-01-02 14:05:47,2026-01-02 14:05:57
PAY_008804,ORD_008804,INV_008804,CUST_001346,MERCH_0078,CREDIT_CARD,227.00,GBP,COMPLETED,2026-02-27 15:19:31,2026-02-27 15:19:56
PAY_008805,ORD_008805,INV_008805,CUST_002891,MERCH_0070,CREDIT_CARD,457.49,EUR,COMPLETED,2026-02-08 16:08:16,2026-02-08 16:08:39
PAY_008806,ORD_008806,INV_008806,CUST_000594,MERCH_0054,CREDIT_CARD,38.50,GBP,COMPLETED,2026-01-22 05:42:08,2026-01-22 05:42:32
PAY_008807,ORD_008807,INV_008807,CUST_000781,MERCH_0023,CREDIT_CARD,299.00,INR,COMPLETED,2026-02-16 04:35:38,2026-02-16 04:35:43
PAY_008809,ORD_008809,INV_008809,CUST_001447,MERCH_0001,CREDIT_CARD,19.00,CAD,COMPLETED,2026-02-09 06:18:50,2026-02-09 06:19:17
PAY_008810,ORD_008810,INV_008810,CUST_004592,MERCH_0003,CREDIT_CARD,62.75,GBP,COMPLETED,2026-02-15 12:43:51,2026-02-15 12:44:11
PAY_008811,ORD_008811,INV_008811,CUST_001239,MERCH_0023,CREDIT_CARD,213.49,GBP,COMPLETED,2026-01-14 13:23:56,2026-01-14 13:24:08
PAY_008813,ORD_008813,INV_008813,CUST_003085,MERCH_0041,CREDIT_CARD,127.00,EUR,COMPLETED,2026-02-02 07:17:10,2026-02-02 07:17:13
PAY_008814,ORD_008814,INV_008814,CUST_001224,MERCH_0089,DEBIT_CARD,43.50,USD,COMPLETED,2026-01-09 18:35:37,2026-01-09 18:35:47
PAY_008815,ORD_008815,INV_008815,CUST_003316,MERCH_0041,CREDIT_CARD,551.49,USD,COMPLETED,2026-01-09 05:05:12,2026-01-09 05:05:37
PAY_008816,ORD_008816,INV_008816,CUST_003801,MERCH_0097,CREDIT_CARD,38.95,USD,COMPLETED,2026-02-13 14:10:15,2026-02-13 14:10:22
PAY_008817,ORD_008817,INV_008817,CUST_001664,MERCH_0078,CREDIT_CARD,503.50,EUR,COMPLETED,2026-02-04 22:14:42,2026-02-04 22:15:00
PAY_008818,ORD_008818,INV_008818,CUST_000969,MERCH_0041,CREDIT_CARD,145.75,GBP,COMPLETED,2026-03-31 04:54:16,2026-03-31 04:54:31
PAY_008819,ORD_008819,INV_008819,CUST_001864,MERCH_0084,CREDIT_CARD,363.75,EUR,COMPLETED,2026-02-11 20:23:59,2026-02-11 20:24:16
PAY_008820,ORD_008820,INV_008820,CUST_001699,MERCH_0021,CREDIT_CARD,1264.99,GBP,COMPLETED,2026-01-28 20:30:29,2026-01-28 20:30:45
PAY_008821,ORD_008821,INV_008821,CUST_003682,MERCH_0034,DEBIT_CARD,60.75,USD,COMPLETED,2026-03-13 05:44:54,2026-03-13 05:45:11
PAY_008822,ORD_008822,INV_008822,CUST_000167,MERCH_0037,CREDIT_CARD,421.75,USD,COMPLETED,2026-03-22 03:03:11,2026-03-22 03:03:41
