internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-007757,SYNTH-ORDER-007757,2026-01-07T23:35:34Z,1446.01,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007757
SYNTH-INT-007758,SYNTH-ORDER-007758,2026-01-08T01:57:42Z,455.69,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007758
SYNTH-INT-007759,SYNTH-ORDER-007759,2026-01-09T03:56:27Z,2458.44,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007759
SYNTH-INT-007760,SYNTH-ORDER-007760,2026-01-10T06:21:43Z,1010.67,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007760
SYNTH-INT-007761,SYNTH-ORDER-007761,2026-01-11T08:11:04Z,1733.13,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007761
SYNTH-INT-007762,SYNTH-ORDER-007762,2026-01-12T10:28:27Z,2488.59,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007762
SYNTH-INT-007763,SYNTH-ORDER-007763,2026-01-13T12:27:31Z,848.85,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007763
SYNTH-INT-007764,SYNTH-ORDER-007764,2026-01-14T15:25:08Z,610.69,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007764
SYNTH-INT-007765,SYNTH-ORDER-007765,2026-01-15T17:42:58Z,932.94,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007765
SYNTH-INT-007766,SYNTH-ORDER-007766,2026-01-16T19:53:15Z,2189.24,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007766
SYNTH-INT-007767,SYNTH-ORDER-007767,2026-01-17T21:47:09Z,800.61,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007767
SYNTH-INT-007768,SYNTH-ORDER-007768,2026-01-18T23:44:53Z,369.22,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007768
SYNTH-INT-007769,SYNTH-ORDER-007769,2026-01-19T01:59:38Z,36.31,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007769
SYNTH-INT-007770,SYNTH-ORDER-007770,2026-01-20T04:20:13Z,634.88,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007770
SYNTH-INT-007771,SYNTH-ORDER-007771,2026-01-21T06:33:44Z,2069.90,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007771
SYNTH-INT-007772,SYNTH-ORDER-007772,2026-01-22T09:02:17Z,949.87,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007772
SYNTH-INT-007773,SYNTH-ORDER-007773,2026-01-23T11:13:25Z,1369.50,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007773
SYNTH-INT-007774,SYNTH-ORDER-007774,2026-01-24T13:16:27Z,422.55,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007774
SYNTH-INT-007775,SYNTH-ORDER-007775,2026-01-25T14:51:18Z,495.10,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007775
SYNTH-INT-007776,SYNTH-ORDER-007776,2026-01-26T17:15:51Z,2407.57,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007776
SYNTH-INT-007777,SYNTH-ORDER-007777,2026-01-27T20:12:35Z,906.07,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007777
SYNTH-INT-007778,SYNTH-ORDER-007778,2026-01-28T22:00:05Z,1762.80,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007778
SYNTH-INT-007779,SYNTH-ORDER-007779,2026-01-29T23:44:11Z,2271.08,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007779
SYNTH-INT-007780,SYNTH-ORDER-007780,2026-01-30T02:03:38Z,2273.08,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007780
SYNTH-INT-007781,SYNTH-ORDER-007781,2026-01-31T05:00:10Z,2395.29,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007781
SYNTH-INT-007782,SYNTH-ORDER-007782,2026-01-01T07:06:56Z,2026.87,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007782
SYNTH-INT-007783,SYNTH-ORDER-007783,2026-01-02T09:03:22Z,2012.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007783
SYNTH-INT-007784,SYNTH-ORDER-007784,2026-01-03T11:11:37Z,2069.25,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007784
SYNTH-INT-007785,SYNTH-ORDER-007785,2026-01-04T13:49:48Z,1171.50,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007785
SYNTH-INT-007786,SYNTH-ORDER-007786,2026-01-05T15:54:12Z,1947.32,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007786
SYNTH-INT-007787,SYNTH-ORDER-007787,2026-01-06T17:26:04Z,2315.00,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007787
SYNTH-INT-007788,SYNTH-ORDER-007788,2026-01-07T20:20:04Z,578.53,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007788
SYNTH-INT-007789,SYNTH-ORDER-007789,2026-01-08T22:20:40Z,1992.27,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007789
SYNTH-INT-007790,SYNTH-ORDER-007790,2026-01-09T00:37:06Z,1589.22,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007790
SYNTH-INT-007791,SYNTH-ORDER-007791,2026-01-10T02:24:25Z,1454.36,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007791
SYNTH-INT-007792,SYNTH-ORDER-007792,2026-01-11T05:05:32Z,2054.77,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007792
SYNTH-INT-007793,SYNTH-ORDER-007793,2026-01-12T07:21:21Z,1225.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007793
SYNTH-INT-007794,SYNTH-ORDER-007794,2026-01-13T09:04:21Z,378.17,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007794
SYNTH-INT-007795,SYNTH-ORDER-007795,2026-01-14T11:11:34Z,2398.21,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007795
SYNTH-INT-007796,SYNTH-ORDER-007796,2026-01-15T13:31:14Z,1438.22,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007796
SYNTH-INT-007797,SYNTH-ORDER-007797,2026-01-16T15:20:04Z,584.54,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007797
SYNTH-INT-007798,SYNTH-ORDER-007798,2026-01-17T18:06:27Z,1026.05,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007798
SYNTH-INT-007799,SYNTH-ORDER-007799,2026-01-18T20:19:00Z,1510.86,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007799
SYNTH-INT-007800,SYNTH-ORDER-007800,2026-01-19T22:25:40Z,198.43,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007800
SYNTH-INT-007801,SYNTH-ORDER-007801,2026-01-20T00:53:17Z,133.76,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007801
SYNTH-INT-007802,SYNTH-ORDER-007802,2026-01-21T02:36:26Z,832.97,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007802
SYNTH-INT-007803,SYNTH-ORDER-007803,2026-01-22T05:05:39Z,1051.06,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007803
SYNTH-INT-007804,SYNTH-ORDER-007804,2026-01-23T07:18:05Z,477.59,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007804
SYNTH-INT-007805,SYNTH-ORDER-007805,2026-01-24T09:31:23Z,2057.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007805
SYNTH-INT-007806,SYNTH-ORDER-007806,2026-01-25T11:20:20Z,2253.40,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007806
SYNTH-INT-007807,SYNTH-ORDER-007807,2026-01-26T14:00:34Z,1476.13,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007807
SYNTH-INT-007808,SYNTH-ORDER-007808,2026-01-27T16:08:53Z,2476.18,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007808
SYNTH-INT-007809,SYNTH-ORDER-007809,2026-01-28T18:35:13Z,1354.09,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007809
SYNTH-INT-007810,SYNTH-ORDER-007810,2026-01-29T19:58:15Z,2264.65,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007810
SYNTH-INT-007811,SYNTH-ORDER-007811,2026-01-30T22:33:01Z,2167.37,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007811
SYNTH-INT-007812,SYNTH-ORDER-007812,2026-01-31T01:07:25Z,2076.45,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007812
SYNTH-INT-007813,SYNTH-ORDER-007813,2026-01-01T02:54:26Z,132.77,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007813
SYNTH-INT-007814,SYNTH-ORDER-007814,2026-01-02T04:49:52Z,2140.66,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007814
SYNTH-INT-007815,SYNTH-ORDER-007815,2026-01-03T06:58:54Z,1706.49,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007815
SYNTH-INT-007816,SYNTH-ORDER-007816,2026-01-04T09:09:41Z,1605.95,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007816
SYNTH-INT-007817,SYNTH-ORDER-007817,2026-01-05T11:20:05Z,117.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007817
SYNTH-INT-007818,SYNTH-ORDER-007818,2026-01-06T13:55:01Z,381.14,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007818
SYNTH-INT-007819,SYNTH-ORDER-007819,2026-01-07T15:39:40Z,650.70,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007819
SYNTH-INT-007820,SYNTH-ORDER-007820,2026-01-08T17:58:58Z,1889.52,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007820
SYNTH-INT-007821,SYNTH-ORDER-007821,2026-01-09T20:38:54Z,1837.64,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007821
SYNTH-INT-007822,SYNTH-ORDER-007822,2026-01-10T22:59:57Z,1485.31,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007822
SYNTH-INT-007823,SYNTH-ORDER-007823,2026-01-11T00:56:15Z,2375.62,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007823
SYNTH-INT-007824,SYNTH-ORDER-007824,2026-01-12T03:35:28Z,1786.28,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007824
SYNTH-INT-007825,SYNTH-ORDER-007825,2026-01-13T05:32:26Z,248.54,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007825
SYNTH-INT-007826,SYNTH-ORDER-007826,2026-01-14T07:58:26Z,2230.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007826
SYNTH-INT-007827,SYNTH-ORDER-007827,2026-01-15T09:36:31Z,1146.04,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007827
SYNTH-INT-007828,SYNTH-ORDER-007828,2026-01-16T11:50:11Z,110.04,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007828
SYNTH-INT-007829,SYNTH-ORDER-007829,2026-01-17T14:32:10Z,873.50,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007829
SYNTH-INT-007830,SYNTH-ORDER-007830,2026-01-18T16:09:07Z,171.63,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007830
SYNTH-INT-007831,SYNTH-ORDER-007831,2026-01-19T18:43:01Z,2478.65,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007831
SYNTH-INT-007832,SYNTH-ORDER-007832,2026-01-20T20:34:56Z,723.86,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007832
SYNTH-INT-007833,SYNTH-ORDER-007833,2026-01-21T22:43:29Z,2194.18,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007833
SYNTH-INT-007834,SYNTH-ORDER-007834,2026-01-22T00:44:11Z,50.16,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007834
SYNTH-INT-007835,SYNTH-ORDER-007835,2026-01-23T03:17:32Z,984.30,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007835
SYNTH-INT-007836,SYNTH-ORDER-007836,2026-01-24T05:01:28Z,989.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007836
SYNTH-INT-007837,SYNTH-ORDER-007837,2026-01-25T07:54:33Z,556.80,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007837
SYNTH-INT-007838,SYNTH-ORDER-007838,2026-01-26T09:46:15Z,857.39,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007838
SYNTH-INT-007839,SYNTH-ORDER-007839,2026-01-27T12:09:13Z,1500.72,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007839
SYNTH-INT-007840,SYNTH-ORDER-007840,2026-01-28T14:34:30Z,2087.17,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007840
SYNTH-INT-007841,SYNTH-ORDER-007841,2026-01-29T16:18:53Z,1281.37,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007841
SYNTH-INT-007842,SYNTH-ORDER-007842,2026-01-30T18:33:02Z,1078.77,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007842
SYNTH-INT-007843,SYNTH-ORDER-007843,2026-01-31T21:21:47Z,115.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007843
SYNTH-INT-007844,SYNTH-ORDER-007844,2026-01-01T23:14:18Z,769.15,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007844
SYNTH-INT-007845,SYNTH-ORDER-007845,2026-01-02T00:50:14Z,1144.08,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007845
SYNTH-INT-007846,SYNTH-ORDER-007846,2026-01-03T03:19:34Z,1966.20,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007846
SYNTH-INT-007847,SYNTH-ORDER-007847,2026-01-04T05:46:36Z,2351.03,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007847
SYNTH-INT-007848,SYNTH-ORDER-007848,2026-01-05T07:57:44Z,514.09,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007848
SYNTH-INT-007849,SYNTH-ORDER-007849,2026-01-06T09:45:52Z,2096.91,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007849
SYNTH-INT-007850,SYNTH-ORDER-007850,2026-01-07T12:11:15Z,1971.28,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007850
SYNTH-INT-007851,SYNTH-ORDER-007851,2026-01-08T14:15:04Z,965.21,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007851
SYNTH-INT-007852,SYNTH-ORDER-007852,2026-01-09T16:31:50Z,1852.36,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007852
SYNTH-INT-007853,SYNTH-ORDER-007853,2026-01-10T18:28:44Z,1963.92,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007853
SYNTH-INT-007854,SYNTH-ORDER-007854,2026-01-11T21:09:02Z,2116.40,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007854
SYNTH-INT-007855,SYNTH-ORDER-007855,2026-01-12T23:38:25Z,1725.72,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007855
SYNTH-INT-007856,SYNTH-ORDER-007856,2026-01-13T01:10:39Z,1387.74,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007856
SYNTH-INT-007857,SYNTH-ORDER-007857,2026-01-14T03:54:04Z,886.80,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007857
SYNTH-INT-007858,SYNTH-ORDER-007858,2026-01-15T06:07:10Z,788.85,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007858
SYNTH-INT-007859,SYNTH-ORDER-007859,2026-01-16T08:17:12Z,1683.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007859
SYNTH-INT-007860,SYNTH-ORDER-007860,2026-01-17T10:31:04Z,2178.48,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007860
SYNTH-INT-007861,SYNTH-ORDER-007861,2026-01-18T12:52:19Z,2092.98,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007861
SYNTH-INT-007862,SYNTH-ORDER-007862,2026-01-19T14:55:02Z,424.01,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007862
SYNTH-INT-007863,SYNTH-ORDER-007863,2026-01-20T16:34:22Z,1878.34,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007863
SYNTH-INT-007864,SYNTH-ORDER-007864,2026-01-21T19:00:49Z,257.16,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007864
SYNTH-INT-007865,SYNTH-ORDER-007865,2026-01-22T21:14:54Z,1329.01,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007865
SYNTH-INT-007866,SYNTH-ORDER-007866,2026-01-23T23:22:31Z,2290.43,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007866
SYNTH-INT-007867,SYNTH-ORDER-007867,2026-01-24T02:11:52Z,728.73,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007867
SYNTH-INT-007868,SYNTH-ORDER-007868,2026-01-25T03:26:03Z,1015.58,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007868
SYNTH-INT-007869,SYNTH-ORDER-007869,2026-01-26T05:37:22Z,565.39,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007869
SYNTH-INT-007870,SYNTH-ORDER-007870,2026-01-27T07:50:27Z,2445.77,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007870
SYNTH-INT-007871,SYNTH-ORDER-007871,2026-01-28T10:06:15Z,151.54,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007871
SYNTH-INT-007872,SYNTH-ORDER-007872,2026-01-29T13:11:52Z,2166.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007872
SYNTH-INT-007873,SYNTH-ORDER-007873,2026-01-30T15:21:22Z,2392.90,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007873
SYNTH-INT-007874,SYNTH-ORDER-007874,2026-01-31T17:17:51Z,1045.37,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007874
SYNTH-INT-007875,SYNTH-ORDER-007875,2026-01-01T19:44:17Z,1857.11,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007875
SYNTH-INT-007876,SYNTH-ORDER-007876,2026-01-02T21:54:58Z,608.83,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007876
SYNTH-INT-007877,SYNTH-ORDER-007877,2026-01-03T00:03:54Z,1738.66,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007877
SYNTH-INT-007878,SYNTH-ORDER-007878,2026-01-04T02:01:19Z,958.17,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007878
SYNTH-INT-007879,SYNTH-ORDER-007879,2026-01-05T04:26:49Z,2356.21,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007879
SYNTH-INT-007880,SYNTH-ORDER-007880,2026-01-06T06:40:08Z,1343.43,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007880
SYNTH-INT-007881,SYNTH-ORDER-007881,2026-01-07T08:53:35Z,1858.24,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007881
SYNTH-INT-007882,SYNTH-ORDER-007882,2026-01-08T10:47:37Z,727.99,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007882
SYNTH-INT-007883,SYNTH-ORDER-007883,2026-01-09T12:34:01Z,663.77,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007883
SYNTH-INT-007884,SYNTH-ORDER-007884,2026-01-10T15:07:03Z,2149.47,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007884
SYNTH-INT-007885,SYNTH-ORDER-007885,2026-01-11T17:30:52Z,1452.26,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007885
SYNTH-INT-007886,SYNTH-ORDER-007886,2026-01-12T19:07:59Z,1503.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007886
SYNTH-INT-007887,SYNTH-ORDER-007887,2026-01-13T21:27:35Z,2344.24,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007887
SYNTH-INT-007888,SYNTH-ORDER-007888,2026-01-14T23:30:27Z,799.72,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007888
SYNTH-INT-007889,SYNTH-ORDER-007889,2026-01-15T02:25:17Z,422.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007889
SYNTH-INT-007890,SYNTH-ORDER-007890,2026-01-16T04:46:54Z,1214.25,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007890
SYNTH-INT-007891,SYNTH-ORDER-007891,2026-01-17T06:03:36Z,2457.55,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007891
SYNTH-INT-007892,SYNTH-ORDER-007892,2026-01-18T08:31:14Z,1968.97,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007892
SYNTH-INT-007893,SYNTH-ORDER-007893,2026-01-19T11:22:42Z,2281.22,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007893
SYNTH-INT-007894,SYNTH-ORDER-007894,2026-01-20T12:41:32Z,1776.07,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007894
SYNTH-INT-007895,SYNTH-ORDER-007895,2026-01-21T15:17:09Z,844.73,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007895
SYNTH-INT-007896,SYNTH-ORDER-007896,2026-01-22T17:55:55Z,918.66,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007896
SYNTH-INT-007897,SYNTH-ORDER-007897,2026-01-23T20:09:23Z,1419.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007897
SYNTH-INT-007898,SYNTH-ORDER-007898,2026-01-24T21:40:43Z,2215.16,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007898
SYNTH-INT-007899,SYNTH-ORDER-007899,2026-01-25T00:35:33Z,2313.72,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007899
SYNTH-INT-007900,SYNTH-ORDER-007900,2026-01-26T02:25:15Z,2046.26,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007900
SYNTH-INT-007901,SYNTH-ORDER-007901,2026-01-27T04:07:42Z,2373.12,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007901
SYNTH-INT-007902,SYNTH-ORDER-007902,2026-01-28T06:39:05Z,298.75,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007902
SYNTH-INT-007903,SYNTH-ORDER-007903,2026-01-29T09:17:56Z,2460.09,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007903
SYNTH-INT-007904,SYNTH-ORDER-007904,2026-01-30T10:58:50Z,1243.10,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007904
SYNTH-INT-007905,SYNTH-ORDER-007905,2026-01-31T13:20:01Z,1607.80,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007905
SYNTH-INT-007906,SYNTH-ORDER-007906,2026-01-01T15:02:14Z,2057.17,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007906
SYNTH-INT-007907,SYNTH-ORDER-007907,2026-01-02T17:14:21Z,1194.84,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007907
SYNTH-INT-007908,SYNTH-ORDER-007908,2026-01-03T19:34:30Z,337.20,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007908
SYNTH-INT-007909,SYNTH-ORDER-007909,2026-01-04T22:15:04Z,400.66,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007909
SYNTH-INT-007910,SYNTH-ORDER-007910,2026-01-05T23:49:47Z,1713.25,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007910
SYNTH-INT-007911,SYNTH-ORDER-007911,2026-01-06T02:04:06Z,2001.66,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007911
SYNTH-INT-007912,SYNTH-ORDER-007912,2026-01-07T05:10:10Z,1526.58,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007912
SYNTH-INT-007913,SYNTH-ORDER-007913,2026-01-08T07:22:30Z,2497.87,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-007913
SYNTH-INT-007914,SYNTH-ORDER-007914,2026-01-09T09:12:58Z,573.26,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-007914
SYNTH-INT-007915,SYNTH-ORDER-007915,2026-01-10T11:42:28Z,1477.91,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-007915
