invoice_id,order_id,customer_id,merchant_id,amount,currency,status,issued_at,due_at
INV_008248,ORD_008248,CUST_002692,MERCH_0068,368.49,USD,PAID,2026-01-06 11:22:58,2026-02-05 11:22:58
INV_008249,ORD_008249,CUST_002977,MERCH_0083,499.00,INR,PAID,2026-01-21 21:00:24,2026-02-20 21:00:24
INV_008250,ORD_008250,CUST_001560,MERCH_0030,79.95,CAD,PAID,2026-01-30 05:55:06,2026-03-01 05:55:06
INV_008251,ORD_008251,CUST_003273,MERCH_0069,799.00,INR,PAID,2026-03-14 00:04:21,2026-04-13 00:04:21
INV_008252,ORD_008252,CUST_001229,MERCH_0089,611.00,EUR,PAID,2026-03-04 18:55:15,2026-04-03 18:55:15
INV_008254,ORD_008254,CUST_004591,MERCH_0011,71.80,USD,PAID,2026-03-25 08:26:35,2026-04-24 08:26:35
INV_008255,ORD_008255,CUST_002886,MERCH_0067,263.80,USD,PAID,2026-01-30 13:32:55,2026-03-01 13:32:55
INV_008256,ORD_008256,CUST_004134,MERCH_0026,405.49,GBP,PAID,2026-03-19 17:40:18,2026-04-18 17:40:18
INV_008257,ORD_008257,CUST_003286,MERCH_0022,1068.25,USD,PAID,2026-01-16 00:18:56,2026-02-15 00:18:56
INV_008258,ORD_008258,CUST_001347,MERCH_0048,81.95,EUR,PAID,2026-01-03 22:49:49,2026-02-02 22:49:49
INV_008259,ORD_008259,CUST_002233,MERCH_0092,17.95,CAD,PAID,2026-02-17 16:00:46,2026-03-19 16:00:46
INV_008260,ORD_008260,CUST_002687,MERCH_0025,47.95,GBP,PAID,2026-01-19 21:07:55,2026-02-18 21:07:55
INV_008261,ORD_008261,CUST_003160,MERCH_0071,496.50,EUR,PAID,2026-03-04 04:27:10,2026-04-03 04:27:10
INV_008262,ORD_008262,CUST_003162,MERCH_0048,3999.00,INR,PAID,2026-01-13 22:32:04,2026-02-12 22:32:04
INV_008263,ORD_008263,CUST_003340,MERCH_0092,2680.75,USD,PAID,2026-01-23 09:33:36,2026-02-22 09:33:36
INV_008264,ORD_008264,CUST_002486,MERCH_0089,499.00,INR,PAID,2026-03-13 10:27:06,2026-04-12 10:27:06
INV_008265,ORD_008265,CUST_003629,MERCH_0087,682.00,USD,PAID,2026-02-12 09:40:52,2026-03-14 09:40:52
INV_008266,ORD_008266,CUST_003548,MERCH_0025,32.25,EUR,PAID,2026-03-08 04:36:46,2026-04-07 04:36:46
INV_008267,ORD_008267,CUST_004144,MERCH_0071,838.80,CAD,PAID,2026-03-24 09:10:12,2026-04-23 09:10:12
INV_008268,ORD_008268,CUST_001707,MERCH_0046,1821.80,EUR,PAID,2026-02-18 19:36:39,2026-03-20 19:36:39
INV_008269,ORD_008269,CUST_004873,MERCH_0045,30.49,USD,PAID,2026-01-14 17:09:41,2026-02-13 17:09:41
INV_008270,ORD_008270,CUST_002074,MERCH_0004,727.00,EUR,OVERPAID,2026-01-21 07:31:30,2026-02-20 07:31:30
INV_008271,ORD_008271,CUST_004748,MERCH_0007,76.25,CAD,PAID,2026-03-26 10:48:10,2026-04-25 10:48:10
INV_008272,ORD_008272,CUST_003039,MERCH_0084,76.95,CAD,PAID,2026-02-27 05:46:11,2026-03-29 05:46:11
INV_008273,ORD_008273,CUST_003658,MERCH_0038,418.75,GBP,PAID,2026-03-12 07:06:16,2026-04-11 07:06:16
INV_008274,ORD_008274,CUST_002789,MERCH_0076,2499.00,INR,PAID,2026-02-08 23:14:49,2026-03-10 23:14:49
INV_008275,ORD_008275,CUST_002284,MERCH_0025,382.49,EUR,PAID,2026-02-14 21:12:41,2026-03-16 21:12:41
INV_008276,ORD_008276,CUST_002381,MERCH_0012,258.49,USD,PAID,2026-01-24 13:51:22,2026-02-23 13:51:22
INV_008277,ORD_008277,CUST_003791,MERCH_0052,40.50,EUR,PAID,2026-03-22 20:14:56,2026-04-21 20:14:56
INV_008278,ORD_008278,CUST_001297,MERCH_0081,299.00,INR,PAID,2026-01-17 10:05:40,2026-02-16 10:05:40
INV_008279,ORD_008279,CUST_001800,MERCH_0071,141.00,EUR,PAID,2026-01-22 16:32:16,2026-02-21 16:32:16
INV_008280,ORD_008280,CUST_001357,MERCH_0081,65.75,USD,PAID,2026-03-27 13:58:31,2026-04-26 13:58:31
INV_008281,ORD_008281,CUST_000157,MERCH_0065,3417.95,USD,PAID,2026-02-20 05:09:46,2026-03-22 05:09:46
INV_008282,ORD_008282,CUST_001924,MERCH_0018,86.50,CAD,PAID,2026-02-05 01:33:30,2026-03-07 01:33:30
INV_008283,ORD_008283,CUST_002112,MERCH_0095,162.80,CAD,PAID,2026-03-26 23:00:39,2026-04-25 23:00:39
INV_008284,ORD_008284,CUST_001223,MERCH_0004,163.95,GBP,PAID,2026-02-15 10:51:38,2026-03-17 10:51:38
INV_008285,ORD_008285,CUST_004771,MERCH_0022,315.99,USD,PAID,2026-02-13 15:54:53,2026-03-15 15:54:53
INV_008286,ORD_008286,CUST_004845,MERCH_0097,77.00,EUR,PAID,2026-01-30 04:53:56,2026-03-01 04:53:56
INV_008288,ORD_008288,CUST_000586,MERCH_0057,302.50,EUR,PAID,2026-01-04 04:44:35,2026-02-03 04:44:35
INV_008289,ORD_008289,CUST_003977,MERCH_0052,459.99,CAD,PAID,2026-02-23 18:18:30,2026-03-25 18:18:30
INV_008290,ORD_008290,CUST_000704,MERCH_0007,18.49,GBP,PAID,2026-01-22 13:07:48,2026-02-21 13:07:48
INV_008291,ORD_008291,CUST_003683,MERCH_0096,35.80,USD,PAID,2026-01-17 20:06:14,2026-02-16 20:06:14
INV_008292,ORD_008292,CUST_001581,MERCH_0022,41.75,GBP,OVERPAID,2026-01-29 03:29:11,2026-02-28 03:29:11
INV_008293,ORD_008293,CUST_004499,MERCH_0050,49.49,EUR,PAID,2026-03-15 07:25:46,2026-04-14 07:25:46
INV_008294,ORD_008294,CUST_003402,MERCH_0100,38.50,EUR,PAID,2026-03-12 04:25:04,2026-04-11 04:25:04
INV_008296,ORD_008296,CUST_003488,MERCH_0094,3999.00,INR,PAID,2026-01-16 13:39:04,2026-02-15 13:39:04
INV_008297,ORD_008297,CUST_004336,MERCH_0044,44.80,CAD,PAID,2026-02-19 16:33:12,2026-03-21 16:33:12
INV_008298,ORD_008298,CUST_004931,MERCH_0060,52.75,USD,PAID,2026-02-15 21:57:13,2026-03-17 21:57:13
INV_008299,ORD_008299,CUST_002797,MERCH_0056,2247.75,USD,PAID,2026-02-25 14:08:48,2026-03-27 14:08:48
INV_008300,ORD_008300,CUST_002412,MERCH_0080,204.49,EUR,OVERPAID,2026-02-05 04:02:22,2026-03-07 04:02:22
INV_008301,ORD_008301,CUST_003489,MERCH_0055,43.80,EUR,PAID,2026-03-08 11:46:13,2026-04-07 11:46:13
INV_008302,ORD_008302,CUST_002113,MERCH_0001,242.99,GBP,PAID,2026-03-04 17:20:47,2026-04-03 17:20:47
INV_008303,ORD_008303,CUST_002577,MERCH_0060,592.95,EUR,PAID,2026-01-23 17:15:52,2026-02-22 17:15:52
INV_008304,ORD_008304,CUST_001874,MERCH_0030,2426.49,EUR,PAID,2026-02-23 12:11:46,2026-03-25 12:11:46
INV_008305,ORD_008305,CUST_000999,MERCH_0037,573.99,USD,PAID,2026-01-20 01:52:32,2026-02-19 01:52:32
INV_008306,ORD_008306,CUST_002590,MERCH_0061,75.95,CAD,PAID,2026-03-08 07:33:17,2026-04-07 07:33:17
INV_008307,ORD_008307,CUST_001832,MERCH_0047,75.99,USD,PAID,2026-01-03 21:45:12,2026-02-02 21:45:12
INV_008308,ORD_008308,CUST_003059,MERCH_0008,3999.00,INR,PAID,2026-02-09 23:53:12,2026-03-11 23:53:12
INV_008309,ORD_008309,CUST_004101,MERCH_0072,392.80,USD,PAID,2026-01-14 15:40:24,2026-02-13 15:40:24
INV_008310,ORD_008310,CUST_002579,MERCH_0014,598.00,EUR,PAID,2026-02-23 12:20:33,2026-03-25 12:20:33
INV_008311,ORD_008311,CUST_004880,MERCH_0085,313.95,GBP,PAID,2026-03-13 00:33:05,2026-04-12 00:33:05
INV_008312,ORD_008312,CUST_000060,MERCH_0018,65.00,EUR,PAID,2026-02-02 06:53:15,2026-03-04 06:53:15
INV_008313,ORD_008313,CUST_002114,MERCH_0001,354.95,CAD,PAID,2026-03-27 22:25:34,2026-04-26 22:25:34
INV_008315,ORD_008315,CUST_002212,MERCH_0015,45.80,GBP,PAID,2026-02-17 04:42:39,2026-03-19 04:42:39
INV_008316,ORD_008316,CUST_004827,MERCH_0081,44.75,GBP,PAID,2026-03-13 04:25:17,2026-04-12 04:25:17
INV_008317,ORD_008317,CUST_002657,MERCH_0060,571.75,GBP,PAID,2026-01-06 13:14:33,2026-02-05 13:14:33
INV_008318,ORD_008318,CUST_002156,MERCH_0048,2881.95,USD,PAID,2026-02-26 03:11:00,2026-03-28 03:11:00
INV_008319,ORD_008319,CUST_000632,MERCH_0073,395.25,EUR,PAID,2026-01-20 10:06:26,2026-02-19 10:06:26
INV_008320,ORD_008320,CUST_000586,MERCH_0057,70.00,GBP,PAID,2026-02-18 15:38:39,2026-03-20 15:38:39
INV_008321,ORD_008321,CUST_004946,MERCH_0019,52.49,USD,PAID,2026-03-22 12:26:42,2026-04-21 12:26:42
INV_008322,ORD_008322,CUST_002821,MERCH_0037,15.95,USD,PAID,2026-02-25 11:49:26,2026-03-27 11:49:26
INV_008323,ORD_008323,CUST_001137,MERCH_0048,48.00,USD,PAID,2026-03-27 20:26:34,2026-04-26 20:26:34
INV_008324,ORD_008324,CUST_004687,MERCH_0078,47.95,EUR,PAID,2026-01-16 21:16:14,2026-02-15 21:16:14
INV_008325,ORD_008325,CUST_001266,MERCH_0061,47.75,USD,PAID,2026-01-29 03:59:45,2026-02-28 03:59:45
INV_008326,ORD_008326,CUST_003619,MERCH_0038,2964.99,CAD,PAID,2026-02-12 05:10:37,2026-03-14 05:10:37
INV_008327,ORD_008327,CUST_003756,MERCH_0024,244.49,USD,PAID,2026-01-22 12:47:08,2026-02-21 12:47:08
INV_008328,ORD_008328,CUST_002253,MERCH_0001,504.75,GBP,PAID,2026-01-11 23:47:39,2026-02-10 23:47:39
INV_008329,ORD_008329,CUST_001345,MERCH_0030,418.25,EUR,PAID,2026-02-26 07:22:15,2026-03-28 07:22:15
INV_008330,ORD_008330,CUST_002315,MERCH_0091,181.50,EUR,PAID,2026-01-25 09:03:49,2026-02-24 09:03:49
INV_008331,ORD_008331,CUST_004489,MERCH_0020,510.95,USD,PAID,2026-01-24 19:03:37,2026-02-23 19:03:37
INV_008332,ORD_008332,CUST_001712,MERCH_0043,189.75,GBP,PAID,2026-02-17 06:59:31,2026-03-19 06:59:31
INV_008333,ORD_008333,CUST_002418,MERCH_0031,47.50,USD,PAID,2026-03-04 04:14:11,2026-04-03 04:14:11
INV_008334,ORD_008334,CUST_002045,MERCH_0013,9999.00,INR,PAID,2026-01-28 03:09:19,2026-02-27 03:09:19
INV_008335,ORD_008335,CUST_001481,MERCH_0080,35.95,USD,PAID,2026-01-19 03:08:15,2026-02-18 03:08:15
INV_008337,ORD_008337,CUST_002306,MERCH_0090,587.99,USD,PAID,2026-03-16 21:05:54,2026-04-15 21:05:54
INV_008338,ORD_008338,CUST_000932,MERCH_0034,140.25,GBP,PAID,2026-03-13 11:23:15,2026-04-12 11:23:15
INV_008339,ORD_008339,CUST_002429,MERCH_0003,38.95,USD,PAID,2026-01-04 07:42:08,2026-02-03 07:42:08
INV_008340,ORD_008340,CUST_000459,MERCH_0050,641.50,EUR,PAID,2026-02-09 11:38:28,2026-03-11 11:38:28
INV_008341,ORD_008341,CUST_003547,MERCH_0074,55.25,EUR,PAID,2026-03-12 00:53:33,2026-04-11 00:53:33
INV_008342,ORD_008342,CUST_001648,MERCH_0084,577.95,EUR,PAID,2026-02-13 06:47:42,2026-03-15 06:47:42
INV_008343,ORD_008343,CUST_003925,MERCH_0001,2299.50,GBP,PAID,2026-01-30 11:48:27,2026-03-01 11:48:27
INV_008344,ORD_008344,CUST_004395,MERCH_0054,486.80,EUR,PAID,2026-01-22 04:00:54,2026-02-21 04:00:54
INV_008345,ORD_008345,CUST_000420,MERCH_0033,2499.00,INR,PAID,2026-02-06 11:39:34,2026-03-08 11:39:34
INV_008346,ORD_008346,CUST_000083,MERCH_0015,3326.50,USD,PAID,2026-02-09 00:21:29,2026-03-11 00:21:29
INV_008347,ORD_008347,CUST_004883,MERCH_0058,499.00,INR,PAID,2026-02-28 13:58:51,2026-03-30 13:58:51
INV_008348,ORD_008348,CUST_002215,MERCH_0012,434.99,EUR,PAID,2026-02-03 06:03:22,2026-03-05 06:03:22
INV_008349,ORD_008349,CUST_000686,MERCH_0057,247.50,EUR,PAID,2026-03-16 06:18:43,2026-04-15 06:18:43
INV_008350,ORD_008350,CUST_001930,MERCH_0091,196.00,EUR,PAID,2026-01-17 01:51:41,2026-02-16 01:51:41
INV_008351,ORD_008351,CUST_002096,MERCH_0037,17.49,GBP,PAID,2026-03-09 03:05:29,2026-04-08 03:05:29
INV_008352,ORD_008352,CUST_004107,MERCH_0017,999.00,INR,PAID,2026-01-25 05:01:08,2026-02-24 05:01:08
INV_008353,ORD_008353,CUST_002575,MERCH_0096,1386.80,CAD,PAID,2026-01-26 12:52:48,2026-02-25 12:52:48
INV_008354,ORD_008354,CUST_001439,MERCH_0042,486.49,USD,PAID,2026-01-10 17:24:52,2026-02-09 17:24:52
INV_008355,ORD_008355,CUST_002231,MERCH_0048,50.00,GBP,PAID,2026-01-01 15:37:20,2026-01-31 15:37:20
INV_008356,ORD_008356,CUST_004514,MERCH_0011,20.00,GBP,OVERPAID,2026-03-14 15:23:50,2026-04-13 15:23:50
INV_008357,ORD_008357,CUST_003377,MERCH_0032,405.99,GBP,OVERPAID,2026-03-08 11:08:18,2026-04-07 11:08:18
INV_008358,ORD_008358,CUST_004528,MERCH_0006,74.99,GBP,PAID,2026-01-02 05:45:10,2026-02-01 05:45:10
INV_008359,ORD_008359,CUST_004106,MERCH_0079,398.49,USD,PAID,2026-02-15 03:41:09,2026-03-17 03:41:09
INV_008360,ORD_008360,CUST_001519,MERCH_0051,37.49,USD,PAID,2026-03-30 23:25:25,2026-04-29 23:25:25
INV_008361,ORD_008361,CUST_002849,MERCH_0037,515.25,GBP,PAID,2026-01-30 20:41:50,2026-03-01 20:41:50
INV_008362,ORD_008362,CUST_000045,MERCH_0083,453.75,GBP,PAID,2026-01-11 11:04:03,2026-02-10 11:04:03
INV_008363,ORD_008363,CUST_003895,MERCH_0074,64.99,USD,PAID,2026-02-28 02:05:55,2026-03-30 02:05:55
INV_008364,ORD_008364,CUST_001133,MERCH_0083,597.80,EUR,PAID,2026-03-29 11:00:31,2026-04-28 11:00:31
INV_008365,ORD_008365,CUST_001381,MERCH_0093,1584.49,EUR,PAID,2026-02-04 10:08:48,2026-03-06 10:08:48
INV_008366,ORD_008366,CUST_004058,MERCH_0097,54.95,USD,PAID,2026-01-06 04:50:53,2026-02-05 04:50:53
INV_008367,ORD_008367,CUST_001565,MERCH_0088,25.75,GBP,PAID,2026-03-21 17:32:44,2026-04-20 17:32:44
INV_008368,ORD_008368,CUST_004430,MERCH_0083,55.00,EUR,PAID,2026-01-19 17:09:33,2026-02-18 17:09:33
INV_008369,ORD_008369,CUST_002126,MERCH_0013,1999.00,INR,PAID,2026-01-09 21:02:22,2026-02-08 21:02:22
INV_008370,ORD_008370,CUST_001272,MERCH_0083,1499.00,INR,PAID,2026-02-11 15:45:01,2026-03-13 15:45:01
INV_008371,ORD_008371,CUST_003478,MERCH_0081,1999.00,INR,PAID,2026-01-19 22:57:32,2026-02-18 22:57:32
INV_008372,ORD_008372,CUST_001387,MERCH_0035,499.00,INR,PAID,2026-01-02 11:03:50,2026-02-01 11:03:50
INV_008373,ORD_008373,CUST_001310,MERCH_0016,550.00,USD,PAID,2026-03-22 19:11:33,2026-04-21 19:11:33
INV_008374,ORD_008374,CUST_004111,MERCH_0039,19.75,EUR,PAID,2026-02-14 03:39:50,2026-03-16 03:39:50
INV_008375,ORD_008375,CUST_000703,MERCH_0081,34.99,USD,PAID,2026-01-21 18:21:27,2026-02-20 18:21:27
INV_008376,ORD_008376,CUST_002673,MERCH_0094,27.80,USD,PAID,2026-01-01 19:52:45,2026-01-31 19:52:45
INV_008377,ORD_008377,CUST_003783,MERCH_0036,47.00,USD,PAID,2026-01-09 12:37:43,2026-02-08 12:37:43
INV_008378,ORD_008378,CUST_000697,MERCH_0023,821.95,EUR,PAID,2026-03-05 05:16:24,2026-04-04 05:16:24
INV_008379,ORD_008379,CUST_000937,MERCH_0053,2030.00,EUR,PAID,2026-03-01 06:46:16,2026-03-31 06:46:16
INV_008380,ORD_008380,CUST_004226,MERCH_0071,3058.00,USD,PAID,2026-02-15 00:16:18,2026-03-17 00:16:18
INV_008381,ORD_008381,CUST_000629,MERCH_0100,270.99,EUR,PAID,2026-01-30 06:06:25,2026-03-01 06:06:25
INV_008382,ORD_008382,CUST_003588,MERCH_0010,319.49,USD,PAID,2026-02-16 16:18:33,2026-03-18 16:18:33
INV_008383,ORD_008383,CUST_003364,MERCH_0023,799.00,INR,PAID,2026-02-19 09:40:51,2026-03-21 09:40:51
INV_008385,ORD_008385,CUST_000805,MERCH_0032,3049.50,USD,PAID,2026-01-11 16:26:25,2026-02-10 16:26:25
INV_008386,ORD_008386,CUST_003938,MERCH_0001,532.75,EUR,PAID,2026-01-31 09:35:54,2026-03-02 09:35:54
INV_008387,ORD_008387,CUST_004456,MERCH_0073,42.49,GBP,PAID,2026-02-12 21:38:48,2026-03-14 21:38:48
INV_008388,ORD_008388,CUST_000268,MERCH_0010,212.50,GBP,PAID,2026-04-01 06:37:02,2026-05-01 06:37:02
INV_008389,ORD_008389,CUST_003108,MERCH_0088,492.50,USD,PAID,2026-03-22 04:22:00,2026-04-21 04:22:00
INV_008390,ORD_008390,CUST_002505,MERCH_0018,451.00,USD,PAID,2026-02-27 12:35:04,2026-03-29 12:35:04
INV_008391,ORD_008391,CUST_002772,MERCH_0087,286.75,EUR,PAID,2026-01-30 16:22:36,2026-03-01 16:22:36
INV_008392,ORD_008392,CUST_000087,MERCH_0097,189.95,USD,PAID,2026-01-19 19:44:40,2026-02-18 19:44:40
INV_008393,ORD_008393,CUST_000109,MERCH_0092,1499.00,INR,PAID,2026-03-24 13:37:31,2026-04-23 13:37:31
INV_008394,ORD_008394,CUST_000498,MERCH_0008,326.80,GBP,PAID,2026-03-29 02:17:04,2026-04-28 02:17:04
INV_008395,ORD_008395,CUST_001491,MERCH_0054,74.25,EUR,PAID,2026-01-10 07:24:31,2026-02-09 07:24:31
INV_008396,ORD_008396,CUST_004607,MERCH_0035,18.75,GBP,PAID,2026-02-14 09:16:28,2026-03-16 09:16:28
INV_008397,ORD_008397,CUST_003524,MERCH_0013,366.49,USD,PAID,2026-03-13 20:51:03,2026-04-12 20:51:03
INV_008398,ORD_008398,CUST_002295,MERCH_0083,69.75,USD,PAID,2026-02-23 21:51:48,2026-03-25 21:51:48
INV_008399,ORD_008399,CUST_003993,MERCH_0047,54.75,EUR,PAID,2026-03-22 05:55:32,2026-04-21 05:55:32
INV_008400,ORD_008400,CUST_000328,MERCH_0014,223.75,USD,PAID,2026-02-08 09:23:45,2026-03-10 09:23:45
INV_008401,ORD_008401,CUST_004650,MERCH_0066,178.99,USD,PAID,2026-02-17 17:41:17,2026-03-19 17:41:17
INV_008402,ORD_008402,CUST_002279,MERCH_0078,42.80,CAD,PAID,2026-02-21 02:04:31,2026-03-23 02:04:31
INV_008403,ORD_008403,CUST_003571,MERCH_0090,468.75,USD,PAID,2026-02-28 01:54:11,2026-03-30 01:54:11
INV_008404,ORD_008404,CUST_003689,MERCH_0047,72.95,USD,PAID,2026-03-13 16:55:36,2026-04-12 16:55:36
INV_008405,ORD_008405,CUST_000572,MERCH_0066,2229.75,EUR,PAID,2026-02-07 05:05:17,2026-03-09 05:05:17
INV_008406,ORD_008406,CUST_004620,MERCH_0077,413.80,EUR,PAID,2026-01-05 20:40:44,2026-02-04 20:40:44
INV_008407,ORD_008407,CUST_000715,MERCH_0058,152.00,GBP,PAID,2026-03-03 15:13:08,2026-04-02 15:13:08
INV_008408,ORD_008408,CUST_002624,MERCH_0020,27.25,USD,PAID,2026-01-29 00:08:56,2026-02-28 00:08:56
INV_008409,ORD_008409,CUST_001555,MERCH_0099,139.49,CAD,PAID,2026-02-08 05:41:29,2026-03-10 05:41:29
INV_008410,ORD_008410,CUST_000680,MERCH_0058,589.95,USD,PAID,2026-03-26 11:03:08,2026-04-25 11:03:08
INV_008411,ORD_008411,CUST_000314,MERCH_0008,55.49,EUR,PAID,2026-02-28 21:56:40,2026-03-30 21:56:40
INV_008412,ORD_008412,CUST_001419,MERCH_0054,64.00,USD,PAID,2026-02-24 12:27:51,2026-03-26 12:27:51
INV_008413,ORD_008413,CUST_003389,MERCH_0074,589.99,USD,PAID,2026-02-17 22:21:49,2026-03-19 22:21:49
INV_008414,ORD_008414,CUST_000906,MERCH_0085,183.49,USD,PAID,2026-01-30 06:23:07,2026-03-01 06:23:07
INV_008415,ORD_008415,CUST_004297,MERCH_0031,183.75,EUR,PAID,2026-03-07 18:46:34,2026-04-06 18:46:34
INV_008416,ORD_008416,CUST_003665,MERCH_0070,38.25,EUR,PAID,2026-01-11 17:26:46,2026-02-10 17:26:46
INV_008417,ORD_008417,CUST_003011,MERCH_0042,48.25,EUR,PAID,2026-03-08 14:24:22,2026-04-07 14:24:22
INV_008418,ORD_008418,CUST_002826,MERCH_0005,74.00,GBP,PAID,2026-03-24 04:10:58,2026-04-23 04:10:58
INV_008419,ORD_008419,CUST_001985,MERCH_0072,573.50,EUR,PAID,2026-01-01 10:52:25,2026-01-31 10:52:25
INV_008420,ORD_008420,CUST_003584,MERCH_0090,80.99,CAD,PAID,2026-01-16 15:42:35,2026-02-15 15:42:35
INV_008421,ORD_008421,CUST_004512,MERCH_0070,407.49,USD,PAID,2026-01-31 10:02:36,2026-03-02 10:02:36
INV_008422,ORD_008422,CUST_001925,MERCH_0010,525.49,EUR,PAID,2026-01-08 14:48:05,2026-02-07 14:48:05
INV_008423,ORD_008423,CUST_000637,MERCH_0047,60.75,EUR,PAID,2026-01-22 16:14:18,2026-02-21 16:14:18
INV_008424,ORD_008424,CUST_001828,MERCH_0006,555.80,USD,OVERPAID,2026-02-19 05:37:21,2026-03-21 05:37:21
INV_008425,ORD_008425,CUST_004568,MERCH_0065,469.75,GBP,PAID,2026-01-31 15:50:34,2026-03-02 15:50:34
INV_008426,ORD_008426,CUST_004721,MERCH_0060,431.75,CAD,PAID,2026-01-25 23:44:12,2026-02-24 23:44:12
INV_008428,ORD_008428,CUST_004751,MERCH_0025,193.50,EUR,PAID,2026-03-11 13:35:49,2026-04-10 13:35:49
INV_008429,ORD_008429,CUST_000740,MERCH_0077,345.80,USD,PAID,2026-02-15 14:41:47,2026-03-17 14:41:47
INV_008430,ORD_008430,CUST_001227,MERCH_0018,18.75,GBP,PAID,2026-01-06 17:59:11,2026-02-05 17:59:11
INV_008431,ORD_008431,CUST_002303,MERCH_0077,440.95,EUR,PAID,2026-03-30 16:36:17,2026-04-29 16:36:17
INV_008432,ORD_008432,CUST_002618,MERCH_0097,15000.00,INR,PAID,2026-03-19 02:20:11,2026-04-18 02:20:11
INV_008433,ORD_008433,CUST_004486,MERCH_0062,51.75,EUR,PAID,2026-02-13 19:48:44,2026-03-15 19:48:44
INV_008434,ORD_008434,CUST_002875,MERCH_0007,799.00,INR,PAID,2026-01-10 17:12:39,2026-02-09 17:12:39
INV_008435,ORD_008435,CUST_004399,MERCH_0085,30.50,EUR,PAID,2026-01-09 19:12:27,2026-02-08 19:12:27
INV_008436,ORD_008436,CUST_003067,MERCH_0018,48.95,USD,PAID,2026-03-03 14:24:36,2026-04-02 14:24:36
INV_008437,ORD_008437,CUST_003137,MERCH_0050,622.25,USD,PAID,2026-01-20 02:40:45,2026-02-19 02:40:45
INV_008438,ORD_008438,CUST_003341,MERCH_0030,390.75,USD,PAID,2026-01-13 03:02:19,2026-02-12 03:02:19
INV_008439,ORD_008439,CUST_003274,MERCH_0045,138.00,EUR,PAID,2026-03-08 01:39:40,2026-04-07 01:39:40
INV_008440,ORD_008440,CUST_000424,MERCH_0002,23.25,USD,PAID,2026-03-22 06:18:48,2026-04-21 06:18:48
INV_008441,ORD_008441,CUST_004623,MERCH_0011,43.80,EUR,PAID,2026-01-01 08:58:43,2026-01-31 08:58:43
INV_008442,ORD_008442,CUST_000228,MERCH_0061,529.95,CAD,PAID,2026-03-22 20:11:58,2026-04-21 20:11:58
INV_008444,ORD_008444,CUST_001011,MERCH_0084,21.95,USD,PAID,2026-01-06 14:24:54,2026-02-05 14:24:54
INV_008445,ORD_008445,CUST_002137,MERCH_0094,66.95,USD,PAID,2026-01-04 08:18:52,2026-02-03 08:18:52
INV_008446,ORD_008446,CUST_003500,MERCH_0076,510.75,EUR,PAID,2026-01-03 22:00:49,2026-02-02 22:00:49
INV_008447,ORD_008447,CUST_002347,MERCH_0042,3178.50,CAD,PAID,2026-03-19 23:15:00,2026-04-18 23:15:00
INV_008448,ORD_008448,CUST_003406,MERCH_0020,799.00,INR,PAID,2026-03-17 15:18:38,2026-04-16 15:18:38
INV_008449,ORD_008449,CUST_000756,MERCH_0062,650.00,USD,PAID,2026-03-06 15:15:14,2026-04-05 15:15:14
INV_008450,ORD_008450,CUST_001323,MERCH_0076,47.49,USD,PAID,2026-02-26 21:44:37,2026-03-28 21:44:37
INV_008451,ORD_008451,CUST_000105,MERCH_0039,416.50,USD,PAID,2026-01-11 07:18:53,2026-02-10 07:18:53
INV_008452,ORD_008452,CUST_002170,MERCH_0051,590.95,EUR,PAID,2026-03-26 09:30:01,2026-04-25 09:30:01
INV_008453,ORD_008453,CUST_000261,MERCH_0070,3478.95,EUR,PAID,2026-02-28 08:39:00,2026-03-30 08:39:00
INV_008454,ORD_008454,CUST_003116,MERCH_0093,107.49,USD,PAID,2026-02-21 15:32:38,2026-03-23 15:32:38
INV_008455,ORD_008455,CUST_004802,MERCH_0040,526.95,GBP,PAID,2026-01-07 01:54:52,2026-02-06 01:54:52
INV_008456,ORD_008456,CUST_000082,MERCH_0093,392.00,EUR,PAID,2026-01-10 14:16:51,2026-02-09 14:16:51
INV_008457,ORD_008457,CUST_004586,MERCH_0028,978.99,USD,PAID,2026-02-26 14:52:27,2026-03-28 14:52:27
INV_008458,ORD_008458,CUST_002772,MERCH_0053,999.00,INR,PAID,2026-02-02 00:46:27,2026-03-04 00:46:27
INV_008459,ORD_008459,CUST_000091,MERCH_0068,215.00,USD,PAID,2026-01-18 23:17:52,2026-02-17 23:17:52
INV_008460,ORD_008460,CUST_004423,MERCH_0019,28.25,GBP,PAID,2026-03-05 10:58:10,2026-04-04 10:58:10
INV_008461,ORD_008461,CUST_002154,MERCH_0002,523.25,GBP,PAID,2026-02-26 10:10:17,2026-03-28 10:10:17
INV_008462,ORD_008462,CUST_000584,MERCH_0062,63.95,GBP,PAID,2026-01-05 02:35:16,2026-02-04 02:35:16
INV_008463,ORD_008463,CUST_004120,MERCH_0100,442.49,CAD,PAID,2026-03-25 22:16:51,2026-04-24 22:16:51
INV_008464,ORD_008464,CUST_001271,MERCH_0075,1325.49,GBP,PAID,2026-03-15 14:16:12,2026-04-14 14:16:12
INV_008465,ORD_008465,CUST_003815,MERCH_0009,1499.00,INR,PAID,2026-03-25 19:13:00,2026-04-24 19:13:00
INV_008466,ORD_008466,CUST_001823,MERCH_0069,399.49,EUR,PAID,2026-01-31 02:14:15,2026-03-02 02:14:15
INV_008468,ORD_008468,CUST_002236,MERCH_0005,29.99,USD,PAID,2026-03-09 03:36:31,2026-04-08 03:36:31
