processor_transaction_id,order_id,payment_id,processor_id,payment_method,gross_amount,fee_amount,net_amount,currency,fee_policy_id,status,auth_code,processed_at,settlement_id
PROC_008961,ORD_008961,PAY_008961,ADYEN,SEPA,59.95,0.36,59.59,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH192422,2026-01-05 21:31:00,SETTLE_008961
PROC_008962,ORD_008962,PAY_008962,CHECKOUT_COM,CREDIT_CARD,17.99,0.47,17.52,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH534702,2026-02-04 07:57:33,SETTLE_008962
PROC_008963,EXT_ORD_008963,EXT_PAY_008963,CHECKOUT_COM,CREDIT_CARD,617.50,11.27,606.23,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH555536,2026-02-02 17:00:54,SETTLE_008963
PROC_008964,ORD_008964,PAY_008964,CHECKOUT_COM,CREDIT_CARD,454.75,11.13,443.62,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH518391,2026-02-25 14:03:25,SETTLE_008964
PROC_008965_DUP,ORD_008965,PAY_008965,STRIPE,DEBIT_CARD,593.99,9.16,584.83,USD,POL_STP_DC_USD,CAPTURED,AUTH556037,2026-02-22 20:14:04,SETTLE_008965
PROC_008965,ORD_008965,PAY_008965,STRIPE,DEBIT_CARD,593.99,9.16,584.83,USD,POL_STP_DC_USD,CAPTURED,AUTH136275,2026-02-22 20:13:19,SETTLE_008965
PROC_008966,ORD_008966,PAY_008966,CHECKOUT_COM,CREDIT_CARD,330.75,5.80,324.95,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH366316,2026-03-23 22:08:11,SETTLE_008966
PROC_008967,ORD_008967,PAY_008967,STRIPE,CREDIT_CARD,254.75,7.69,247.06,USD,POL_STP_CC_USD,CAPTURED,AUTH450293,2026-01-22 08:37:27,SETTLE_008967
PROC_008969,ORD_008969,PAY_008969,CHECKOUT_COM,CREDIT_CARD,808.49,19.62,788.87,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH637727,2026-01-14 05:27:07,SETTLE_008969
PROC_008970,ORD_008970,PAY_008970,STRIPE,CREDIT_CARD,46.50,1.65,44.85,CAD,POL_STP_CC_CAD,CAPTURED,AUTH783240,2026-03-17 01:48:30,SETTLE_008970
PROC_008971,ORD_008971,PAY_008971,CHECKOUT_COM,CREDIT_CARD,2817.25,48.07,2769.18,CAD,POL_CKO_CC_EUR,CAPTURED,AUTH666734,2026-03-09 17:50:06,SETTLE_008971
PROC_008972,ORD_008972,PAY_008972,STRIPE,UPI,499.00,0.00,499.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH608152,2026-03-01 05:06:20,SETTLE_008972
PROC_008973,ORD_008973,PAY_008973,STRIPE,CREDIT_CARD,269.49,8.12,261.37,CAD,POL_STP_CC_CAD,CAPTURED,AUTH693523,2026-01-10 21:52:04,SETTLE_008973
PROC_008974,ORD_008974,PAY_008974,ADYEN,CREDIT_CARD,430.25,6.55,423.70,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH498443,2026-01-29 06:52:34,SETTLE_008974
PROC_008975,ORD_008975,PAY_008975,STRIPE,CREDIT_CARD,563.50,16.64,546.86,CAD,POL_STP_CC_CAD,CAPTURED,AUTH871733,2026-02-18 10:37:06,SETTLE_008975
PROC_008976,EXT_ORD_008976,EXT_PAY_008976,STRIPE,ACH,681.80,5.70,676.10,USD,POL_STP_ACH_USD,CAPTURED,AUTH494246,2026-01-23 15:05:59,SETTLE_008976
PROC_008977,ORD_008977,PAY_008977,PAYPAL,UPI,4999.00,61.99,4937.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH405706,2026-01-28 21:38:23,SETTLE_008977
PROC_008978,EXT_ORD_008978,EXT_PAY_008978,STRIPE,CREDIT_CARD,22.99,0.97,22.02,CAD,POL_STP_CC_CAD,CAPTURED,AUTH557792,2026-01-28 04:28:08,SETTLE_008978
PROC_008979,ORD_008979,PAY_008979,STRIPE,ACH,476.00,4.06,471.94,USD,POL_STP_ACH_USD,CAPTURED,AUTH128677,2026-02-21 06:35:55,SETTLE_008979
PROC_008980,ORD_008980,PAY_008980,STRIPE,DEBIT_CARD,59.49,1.14,58.35,USD,POL_STP_DC_USD,CAPTURED,AUTH871421,2026-02-04 22:12:38,SETTLE_008980
PROC_008981,ORD_008981,PAY_008981,STRIPE,CREDIT_CARD,160.49,4.95,155.54,USD,POL_STP_CC_USD,CAPTURED,AUTH139355,2026-02-14 23:20:37,SETTLE_008981
PROC_008982,ORD_008982,PAY_008982,ADYEN,CREDIT_CARD,467.50,6.65,460.85,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH943614,2026-02-19 05:29:39,SETTLE_008982
PROC_008983,ORD_008983,PAY_008983,ADYEN,DEBIT_CARD,201.75,2.52,199.23,USD,POL_ADY_DC_USD,CAPTURED,AUTH560751,2026-03-23 18:31:45,SETTLE_008983
PROC_008984,ORD_008984,PAY_008984,ADYEN,CREDIT_CARD,92.25,2.06,90.19,USD,POL_ADY_CC_USD,CAPTURED,AUTH153845,2026-01-23 02:57:38,SETTLE_008984
PROC_008985,ORD_008985,PAY_008985,STRIPE,SEPA,70.25,0.55,69.70,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH615017,2026-03-21 18:08:14,SETTLE_008985
PROC_008986,ORD_008986,PAY_008986,STRIPE,CREDIT_CARD,499.00,12.98,486.02,INR,POL_STP_CC_INR,CAPTURED,AUTH797118,2026-02-27 04:41:45,SETTLE_008986
PROC_008987,ORD_008987,PAY_008987,PAYPAL,CREDIT_CARD,1530.49,49.37,1481.12,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH197517,2026-02-02 03:36:15,SETTLE_008987
PROC_008988_DUP,ORD_008988,PAY_008988,CHECKOUT_COM,CREDIT_CARD,1801.25,32.57,1768.68,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH418646,2026-03-06 12:00:05,SETTLE_008988
PROC_008988,ORD_008988,PAY_008988,CHECKOUT_COM,CREDIT_CARD,1801.25,32.57,1768.68,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH952897,2026-03-06 11:59:20,SETTLE_008988
PROC_008989,ORD_008989,PAY_008989,ADYEN,CREDIT_CARD,327.95,7.01,320.94,USD,POL_UNKNOWN_465,CAPTURED,AUTH675657,2026-02-18 04:38:27,SETTLE_008989
PROC_008990,ORD_008990,PAY_008990,CHECKOUT_COM,CREDIT_CARD,173.25,3.27,169.98,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH732778,2026-01-03 03:32:23,SETTLE_008990
PROC_008991,ORD_008991,PAY_008991,CHECKOUT_COM,CREDIT_CARD,222.80,3.97,218.83,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH132486,2026-02-07 02:02:24,SETTLE_008991
PROC_008993,ORD_008993,PAY_008993,CHECKOUT_COM,CREDIT_CARD,177.49,3.20,174.29,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH664306,2026-03-02 02:51:35,SETTLE_008993
PROC_008994,ORD_008994,PAY_008994,CHECKOUT_COM,CREDIT_CARD,454.49,7.91,446.58,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH833473,2026-01-05 04:06:54,SETTLE_008994
PROC_008995,ORD_008995,PAY_008995,STRIPE,SEPA,624.25,3.32,620.93,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH783072,2026-01-17 17:39:40,SETTLE_008995
PROC_008996,ORD_008996,PAY_008996,STRIPE,UPI,799.00,0.00,799.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH500852,2026-01-23 08:19:49,SETTLE_008996
PROC_008997,ORD_008997,PAY_008997,STRIPE,CREDIT_CARD,3321.95,63.32,3258.63,GBP,POL_STP_CC_GBP,CAPTURED,AUTH599115,2026-02-27 20:07:19,SETTLE_008997
PROC_008998,ORD_008998,PAY_008998,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,INR,POL_STP_CC_INR,CAPTURED,AUTH428304,2026-03-04 15:48:52,SETTLE_008998
PROC_008999,ORD_008999,PAY_008999,STRIPE,CREDIT_CARD,17.25,0.58,16.67,EUR,POL_STP_CC_EUR,CAPTURED,AUTH525067,2026-02-16 09:20:44,SETTLE_008999
PROC_009000,ORD_009000,PAY_009000,STRIPE,ACH,406.75,3.50,403.25,USD,POL_STP_ACH_USD,CAPTURED,AUTH448206,2026-01-13 16:18:24,SETTLE_009000
PROC_009001,ORD_009001,PAY_009001,ADYEN,CREDIT_CARD,196.00,2.85,193.15,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH966601,2026-02-14 04:05:44,SETTLE_009001
PROC_009003,ORD_009003,PAY_009003,STRIPE,CREDIT_CARD,799.00,18.98,780.02,INR,POL_STP_CC_INR,CAPTURED,AUTH910942,2026-01-30 20:12:30,SETTLE_009003
PROC_009004,ORD_009004,PAY_009004,ADYEN,SEPA,53.75,0.34,53.41,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH587502,2026-01-21 16:22:44,SETTLE_009004
PROC_009006,ORD_009006,PAY_009006,STRIPE,CREDIT_CARD,414.95,8.08,406.87,GBP,POL_STP_CC_GBP,CAPTURED,AUTH157068,2026-01-08 23:42:26,SETTLE_009006
PROC_009007,ORD_009007,PAY_009007,PAYPAL,CREDIT_CARD,511.49,19.26,492.23,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH184662,2026-02-05 13:24:27,SETTLE_009007
PROC_009008,ORD_009008,PAY_009008,CHECKOUT_COM,CREDIT_CARD,474.75,11.61,463.14,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH758812,2026-03-29 23:14:28,SETTLE_009008
PROC_009009,ORD_009009,PAY_009009,STRIPE,CREDIT_CARD,433.50,8.49,425.01,EUR,POL_STP_CC_EUR,CAPTURED,AUTH662868,2026-02-19 14:35:47,SETTLE_009009
PROC_009010,ORD_009010,PAY_009010,STRIPE,CREDIT_CARD,599.75,11.65,588.10,EUR,POL_STP_CC_EUR,CAPTURED,AUTH572735,2026-01-28 00:30:39,SETTLE_009010
PROC_009011,ORD_009011,PAY_009011,STRIPE,CREDIT_CARD,622.80,18.36,604.44,CAD,POL_STP_CC_CAD,CAPTURED,AUTH834824,2026-03-21 12:23:49,SETTLE_009011
PROC_009012,ORD_009012,PAY_009012,ADYEN,CREDIT_CARD,635.50,13.47,622.03,INR,POL_ADY_CC_USD,CAPTURED,AUTH487401,2026-03-03 01:38:17,SETTLE_009012
PROC_009013,ORD_009013,PAY_009013,ADYEN,CREDIT_CARD,30.25,0.76,29.49,USD,POL_ADY_CC_USD,CAPTURED,AUTH631135,2026-03-26 15:00:20,SETTLE_009013
PROC_009014,ORD_009014,PAY_009014,ADYEN,DEBIT_CARD,475.50,5.81,469.69,USD,POL_ADY_DC_USD,CAPTURED,AUTH970441,2026-01-19 17:45:57,SETTLE_009014
PROC_009015,ORD_009015,PAY_009015,STRIPE,CREDIT_CARD,18.80,0.85,17.95,CAD,POL_STP_CC_CAD,CAPTURED,AUTH663879,2026-01-20 19:09:35,SETTLE_009015
PROC_009016,ORD_009016,PAY_009016,PAYPAL,CREDIT_CARD,360.49,11.93,348.56,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH907805,2026-02-09 13:42:48,SETTLE_009016
PROC_009017,ORD_009017,PAY_009017,STRIPE,SEPA,617.49,3.29,614.20,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH409176,2026-02-13 10:53:28,SETTLE_009017
PROC_009018,ORD_009018,PAY_009018,CHECKOUT_COM,CREDIT_CARD,480.50,11.25,469.25,USD,POL_CKO_CC_USD,CAPTURED,AUTH404473,2026-02-15 03:42:33,SETTLE_009018
PROC_009019,ORD_009019,PAY_009019,PAYPAL,CREDIT_CARD,2722.50,87.51,2634.99,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH211070,2026-01-31 06:43:56,SETTLE_009019
PROC_009020,ORD_009020,PAY_009020,PAYPAL,UPI,799.00,11.59,787.41,INR,POL_PYP_UPI_INR,CAPTURED,AUTH405272,2026-02-24 16:34:32,SETTLE_009020
PROC_009021,ORD_009021,PAY_009021,STRIPE,DEBIT_CARD,371.80,5.83,365.97,USD,POL_STP_DC_USD,CAPTURED,AUTH611243,2026-01-31 02:01:23,SETTLE_009021
PROC_009022,ORD_009022,PAY_009022,STRIPE,CREDIT_CARD,28.00,1.11,26.89,CAD,POL_STP_CC_CAD,CAPTURED,AUTH687555,2026-03-14 18:37:26,SETTLE_009022
PROC_009023,ORD_009023,PAY_009023,STRIPE,CREDIT_CARD,36.95,0.95,36.00,EUR,POL_STP_CC_EUR,CAPTURED,AUTH306824,2026-01-11 22:50:38,SETTLE_009023
PROC_009024,ORD_009024,PAY_009024,STRIPE,CREDIT_CARD,499.00,12.98,486.02,INR,POL_STP_CC_INR,CAPTURED,AUTH319552,2026-02-06 06:53:31,SETTLE_009024
PROC_009025,ORD_009025,PAY_009025,CHECKOUT_COM,CREDIT_CARD,282.75,6.70,276.05,USD,POL_CKO_CC_USD,CAPTURED,AUTH176479,2026-01-05 18:15:27,SETTLE_009025
PROC_009026,ORD_009026,PAY_009026,ADYEN,CREDIT_CARD,78.50,1.28,77.22,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH152212,2026-03-13 00:35:49,SETTLE_009026
PROC_009027,ORD_009027,PAY_009027,STRIPE,CREDIT_CARD,399.95,7.80,392.15,GBP,POL_STP_CC_GBP,CAPTURED,AUTH570312,2026-01-16 13:37:26,SETTLE_009027
PROC_009028,EXT_ORD_009028,EXT_PAY_009028,PAYPAL,CREDIT_CARD,62.99,2.13,60.86,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH359891,2026-01-12 07:25:35,SETTLE_009028
PROC_009029,ORD_009029,PAY_009029,STRIPE,CREDIT_CARD,297.50,5.85,291.65,GBP,POL_STP_CC_GBP,CAPTURED,AUTH576285,2026-02-09 09:14:04,SETTLE_009029
PROC_009030,ORD_009030,PAY_009030,STRIPE,CREDIT_CARD,354.00,6.93,347.07,GBP,POL_STP_CC_GBP,CAPTURED,AUTH349499,2026-01-27 06:54:33,SETTLE_009030
PROC_009032,ORD_009032,PAY_009032,STRIPE,SEPA,67.49,0.54,66.95,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH933285,2026-01-09 07:39:50,SETTLE_009032
PROC_009033,ORD_009033,PAY_009033,PAYPAL,CREDIT_CARD,38.99,1.85,37.14,USD,POL_PYP_CC_USD,CAPTURED,AUTH721886,2026-01-31 08:05:58,SETTLE_009033
PROC_009034,ORD_009034,PAY_009034,PAYPAL,CREDIT_CARD,595.49,17.57,577.92,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH522745,2026-03-08 20:22:48,SETTLE_009034
PROC_009035,ORD_009035,PAY_009035,ADYEN,DEBIT_CARD,126.99,9.62,117.37,USD,POL_ADY_DC_USD,CAPTURED,AUTH995707,2026-02-10 02:22:15,SETTLE_009035
PROC_009036,ORD_009036,PAY_009036,CHECKOUT_COM,CREDIT_CARD,587.95,14.33,573.62,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH157734,2026-01-12 08:51:06,SETTLE_009036
PROC_009037,ORD_009037,PAY_009037,PAYPAL,CREDIT_CARD,39.95,1.46,38.49,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH284162,2026-01-31 08:32:01,SETTLE_009037
PROC_009038,ORD_009038,PAY_009038,ADYEN,DEBIT_CARD,2222.95,26.78,2196.17,USD,POL_ADY_DC_USD,CAPTURED,AUTH700849,2026-02-03 13:46:01,SETTLE_009038
PROC_009039,ORD_009039,PAY_009039,STRIPE,ACH,16.75,0.38,16.37,USD,POL_STP_ACH_USD,CAPTURED,AUTH439762,2026-02-22 03:46:19,SETTLE_009039
PROC_009040,ORD_009040,PAY_009040,PAYPAL,CREDIT_CARD,52.25,1.82,50.43,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH478263,2026-01-22 13:03:18,SETTLE_009040
PROC_009041,ORD_009041,PAY_009041,STRIPE,CREDIT_CARD,22.80,0.96,21.84,USD,POL_STP_CC_USD,CAPTURED,AUTH930190,2026-03-25 21:33:35,SETTLE_009041
PROC_009042,ORD_009042,PAY_009042,ADYEN,CREDIT_CARD,271.95,5.83,266.12,USD,POL_ADY_CC_USD,CAPTURED,AUTH729071,2026-03-31 03:34:38,SETTLE_009042
PROC_009043,ORD_009043,PAY_009043,ADYEN,SEPA,67.95,0.39,67.56,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH191436,2026-01-20 15:54:18,SETTLE_009043
PROC_009044,ORD_009044,PAY_009044,ADYEN,CREDIT_CARD,50.75,1.19,49.56,USD,POL_ADY_CC_USD,CAPTURED,AUTH327057,2026-03-15 13:55:05,SETTLE_009044
PROC_009045,ORD_009045,PAY_009045,PAYPAL,CREDIT_CARD,198.95,7.43,191.52,USD,POL_PYP_CC_USD,CAPTURED,AUTH100238,2026-01-13 13:44:56,SETTLE_009045
PROC_009046,ORD_009046,PAY_009046,ADYEN,DEBIT_CARD,441.50,5.40,436.10,USD,POL_ADY_DC_USD,CAPTURED,AUTH215926,2026-02-17 23:42:35,SETTLE_009046
PROC_009047,ORD_009047,PAY_009047,STRIPE,CREDIT_CARD,43.49,1.03,42.46,GBP,POL_STP_CC_GBP,CAPTURED,AUTH300509,2026-01-16 09:31:13,SETTLE_009047
PROC_009048,ORD_009048,PAY_009048,STRIPE,CREDIT_CARD,35.50,0.87,34.63,GBP,POL_STP_CC_GBP,CAPTURED,AUTH597910,2026-01-14 13:41:10,SETTLE_009048
PROC_009049,ORD_009049,PAY_009049,PAYPAL,CREDIT_CARD,78.80,2.59,76.21,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH717254,2026-03-26 08:52:57,SETTLE_009049
PROC_009050,EXT_ORD_009050,EXT_PAY_009050,ADYEN,CREDIT_CARD,103.80,1.66,102.14,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH238970,2026-03-11 08:02:31,SETTLE_009050
PROC_009051,ORD_009051,PAY_009051,PAYPAL,CREDIT_CARD,131.25,4.11,127.14,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH846798,2026-02-17 03:30:08,SETTLE_009051
PROC_009052,ORD_009052,PAY_009052,STRIPE,SEPA,15.80,0.28,15.52,GBP,POL_STP_SEPA_EUR,CAPTURED,AUTH302827,2026-02-06 07:23:25,SETTLE_009052
PROC_009053,ORD_009053,PAY_009053,ADYEN,DEBIT_CARD,64.80,8.88,55.92,USD,POL_ADY_DC_USD,CAPTURED,AUTH994173,2026-01-26 17:02:57,SETTLE_009053
PROC_009054,ORD_009054,PAY_009054,STRIPE,CREDIT_CARD,236.95,4.70,232.25,GBP,POL_STP_CC_GBP,CAPTURED,AUTH315300,2026-01-20 13:05:50,SETTLE_009054
PROC_009055,ORD_009055,PAY_009055,CHECKOUT_COM,CREDIT_CARD,338.50,7.99,330.51,USD,POL_CKO_CC_USD,CAPTURED,AUTH224437,2026-01-18 21:51:49,SETTLE_009055
PROC_009056,ORD_009056,PAY_009056,STRIPE,CREDIT_CARD,30.45,1.18,29.27,USD,POL_STP_CC_USD,CAPTURED,AUTH513422,2026-02-23 23:32:01,SETTLE_009056
PROC_009057,ORD_009057,PAY_009057,CHECKOUT_COM,CREDIT_CARD,176.00,3.17,172.83,USD,POL_CKO_CC_EUR,CAPTURED,AUTH369427,2026-01-07 10:50:46,SETTLE_009057
PROC_009058,EXT_ORD_009058,EXT_PAY_009058,PAYPAL,UPI,3999.00,49.99,3949.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH191825,2026-02-16 23:02:05,SETTLE_009058
PROC_009059,ORD_009059,PAY_009059,CHECKOUT_COM,CREDIT_CARD,77.50,2.08,75.42,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH167558,2026-03-09 15:55:07,SETTLE_009059
PROC_009060,ORD_009060,PAY_009060,STRIPE,CREDIT_CARD,221.99,4.42,217.57,GBP,POL_STP_CC_GBP,CAPTURED,AUTH646293,2026-02-28 05:26:54,SETTLE_009060
PROC_009061,ORD_009061,PAY_009061,STRIPE,UPI,15000.00,0.00,15000.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH534111,2026-01-09 04:03:41,SETTLE_009061
PROC_009062,ORD_009062,PAY_009062,ADYEN,SEPA,47.80,0.32,47.48,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH593407,2026-02-03 00:31:17,SETTLE_009062
PROC_009063,ORD_009063,PAY_009063,PAYPAL,UPI,999.00,13.99,985.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH884000,2026-03-23 23:46:05,SETTLE_009063
PROC_009064,ORD_009064,PAY_009064,ADYEN,CREDIT_CARD,36.50,0.62,35.88,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH880677,2026-03-29 03:25:13,SETTLE_009064
PROC_009065,ORD_009065,PAY_009065,STRIPE,DEBIT_CARD,836.80,12.80,824.00,USD,POL_STP_DC_USD,CAPTURED,AUTH724943,2026-01-01 16:02:09,SETTLE_009065
PROC_009066,ORD_009066,PAY_009066,CHECKOUT_COM,CREDIT_CARD,33.00,1.01,31.99,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH417010,2026-03-27 00:32:04,SETTLE_009066
PROC_009067_DUP,ORD_009067,PAY_009067,ADYEN,CREDIT_CARD,65.80,1.03,64.77,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH535393,2026-02-16 16:46:10,SETTLE_009067
PROC_009067,ORD_009067,PAY_009067,ADYEN,CREDIT_CARD,65.80,1.03,64.77,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH843243,2026-02-16 16:45:25,SETTLE_009067
PROC_009068,ORD_009068,PAY_009068,PAYPAL,CREDIT_CARD,297.49,17.41,280.08,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH240705,2026-01-23 22:35:09,SETTLE_009068
PROC_009069,ORD_009069,PAY_009069,CHECKOUT_COM,CREDIT_CARD,405.95,9.54,396.41,USD,POL_CKO_CC_USD,CAPTURED,AUTH371054,2026-03-19 08:19:57,SETTLE_009069
PROC_009070,ORD_009070,PAY_009070,ADYEN,DEBIT_CARD,1019.75,12.34,1007.41,USD,POL_ADY_DC_USD,CAPTURED,AUTH425733,2026-03-12 12:04:14,SETTLE_009070
PROC_009071,ORD_009071,PAY_009071,CHECKOUT_COM,CREDIT_CARD,618.95,14.44,604.51,USD,POL_CKO_CC_USD,CAPTURED,AUTH507688,2026-02-24 12:37:09,SETTLE_009071
PROC_009072,ORD_009072,PAY_009072,ADYEN,CREDIT_CARD,361.49,5.17,356.32,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH155605,2026-01-10 05:35:31,SETTLE_009072
PROC_009073,ORD_009073,PAY_009073,CHECKOUT_COM,CREDIT_CARD,525.80,9.61,516.19,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH636306,2026-03-13 12:09:42,SETTLE_009073
PROC_009074,ORD_009074,PAY_009074,CHECKOUT_COM,CREDIT_CARD,1937.00,33.11,1903.89,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH727835,2026-03-25 16:41:20,SETTLE_009074
PROC_009075,ORD_009075,PAY_009075,CHECKOUT_COM,CREDIT_CARD,45.25,2.74,42.51,USD,POL_CKO_CC_USD,CAPTURED,AUTH554202,2026-02-10 20:41:42,SETTLE_009075
PROC_009076,EXT_ORD_009076,EXT_PAY_009076,PAYPAL,UPI,1499.00,19.99,1479.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH525324,2026-03-05 15:51:05,SETTLE_009076
PROC_009077,ORD_009077,PAY_009077,PAYPAL,UPI,4999.00,61.99,4937.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH311863,2026-01-23 07:52:27,SETTLE_009077
PROC_009078,ORD_009078,PAY_009078,STRIPE,UPI,899.00,0.00,899.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH565270,2026-03-31 18:52:21,SETTLE_009078
PROC_009079,ORD_009079,PAY_009079,STRIPE,SEPA,309.75,1.75,308.00,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH640281,2026-03-09 05:46:34,SETTLE_009079
PROC_009080_DUP,ORD_009080,PAY_009080,ADYEN,CREDIT_CARD,332.50,5.09,327.41,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH326472,2026-03-26 04:13:09,SETTLE_009080
PROC_009080,ORD_009080,PAY_009080,ADYEN,CREDIT_CARD,332.50,5.09,327.41,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH819031,2026-03-26 04:12:24,SETTLE_009080
PROC_009081,ORD_009081,PAY_009081,STRIPE,CREDIT_CARD,3418.25,65.15,3353.10,GBP,POL_STP_CC_GBP,CAPTURED,AUTH195848,2026-03-07 16:51:58,SETTLE_009081
PROC_009082,ORD_009082,PAY_009082,STRIPE,CREDIT_CARD,438.49,8.53,429.96,GBP,POL_STP_CC_GBP,CAPTURED,AUTH648862,2026-02-07 20:46:20,SETTLE_009082
PROC_009083,ORD_009083,PAY_009083,STRIPE,SEPA,37.25,0.39,36.86,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH387655,2026-02-20 00:21:52,SETTLE_009083
PROC_009084,ORD_009084,PAY_009084,STRIPE,CREDIT_CARD,227.80,6.91,220.89,CAD,POL_STP_CC_CAD,CAPTURED,AUTH584217,2026-02-17 22:05:12,SETTLE_009084
PROC_009085,ORD_009085,PAY_009085,PAYPAL,UPI,15000.00,182.00,14818.00,INR,POL_PYP_UPI_INR,CAPTURED,AUTH924998,2026-01-05 22:28:41,SETTLE_009085
PROC_009086,ORD_009086,PAY_009086,STRIPE,UPI,15000.00,0.00,15000.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH595156,2026-02-24 05:09:23,SETTLE_009086
PROC_009087,EXT_ORD_009087,EXT_PAY_009087,CHECKOUT_COM,CREDIT_CARD,585.25,10.68,574.57,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH683008,2026-02-20 18:03:39,SETTLE_009087
PROC_009088,ORD_009088,PAY_009088,PAYPAL,CREDIT_CARD,3084.99,89.76,2995.23,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH899329,2026-03-30 04:08:26,SETTLE_009088
PROC_009089,ORD_009089,PAY_009089,STRIPE,UPI,3999.00,0.00,3999.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH531816,2026-01-11 16:40:37,SETTLE_009089
PROC_009090,ORD_009090,PAY_009090,CHECKOUT_COM,CREDIT_CARD,165.50,4.01,161.49,USD,POL_CKO_CC_USD,CAPTURED,AUTH369613,2026-02-18 06:56:04,SETTLE_009090
PROC_009091,ORD_009091,PAY_009091,PAYPAL,UPI,2499.00,31.99,2467.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH987236,2026-02-03 02:35:37,SETTLE_009091
PROC_009092,ORD_009092,PAY_009092,PAYPAL,CREDIT_CARD,27.75,5.03,22.72,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH426218,2026-03-16 03:39:02,SETTLE_009092
PROC_009093,ORD_009093,PAY_009093,STRIPE,CREDIT_CARD,68.95,2.30,66.65,USD,POL_STP_CC_USD,CAPTURED,AUTH646009,2026-02-08 15:26:37,SETTLE_009093
PROC_009094,ORD_009094,PAY_009094,STRIPE,CREDIT_CARD,479.00,18.19,460.81,USD,POL_STP_CC_USD,CAPTURED,AUTH828590,2026-03-31 17:32:13,SETTLE_009094
PROC_009095,ORD_009095,PAY_009095,STRIPE,ACH,70.00,0.81,69.19,USD,POL_STP_ACH_USD,CAPTURED,AUTH618678,2026-01-31 06:23:06,SETTLE_009095
PROC_009096,ORD_009096,PAY_009096,ADYEN,CREDIT_CARD,359.80,7.68,352.12,USD,POL_ADY_CC_USD,CAPTURED,AUTH756027,2026-02-03 10:25:36,SETTLE_009096
